-----------------------------------------------------------
Server listening on 5002
-----------------------------------------------------------
Accepted connection from 10.0.1.1, port 44654
[  6] local 10.0.1.7 port 5002 connected to 10.0.1.1 port 10002
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  6]   0.00-1.00   sec  7.84 MBytes  65.7 Mbits/sec  0.129 ms  0/5676 (0%)  
[  6]   1.00-2.00   sec  8.50 MBytes  71.3 Mbits/sec  0.140 ms  0/6152 (0%)  
[  6]   2.00-3.00   sec  8.34 MBytes  70.0 Mbits/sec  0.171 ms  0/6043 (0%)  
[  6]   3.00-4.00   sec  8.34 MBytes  70.0 Mbits/sec  0.183 ms  0/6043 (0%)  
[  6]   4.00-5.00   sec  8.34 MBytes  70.0 Mbits/sec  0.220 ms  0/6043 (0%)  
[  6]   5.00-6.00   sec  8.34 MBytes  70.0 Mbits/sec  0.168 ms  0/6043 (0%)  
[  6]   6.00-7.00   sec  8.34 MBytes  70.0 Mbits/sec  0.068 ms  0/6042 (0%)  
[  6]   7.00-8.00   sec  8.34 MBytes  70.0 Mbits/sec  0.215 ms  0/6043 (0%)  
[  6]   8.00-9.00   sec  8.34 MBytes  70.0 Mbits/sec  0.136 ms  0/6043 (0%)  
[  6]   9.00-10.00  sec  8.34 MBytes  70.0 Mbits/sec  0.180 ms  0/6043 (0%)  
[  6]  10.00-11.00  sec  8.34 MBytes  70.0 Mbits/sec  0.169 ms  0/6042 (0%)  
[  6]  11.00-12.00  sec  8.35 MBytes  70.0 Mbits/sec  0.139 ms  0/6044 (0%)  
[  6]  12.00-13.00  sec  8.34 MBytes  70.0 Mbits/sec  0.157 ms  0/6043 (0%)  
[  6]  13.00-14.00  sec  8.34 MBytes  70.0 Mbits/sec  0.200 ms  0/6042 (0%)  
[  6]  14.00-15.00  sec  8.34 MBytes  70.0 Mbits/sec  0.173 ms  0/6043 (0%)  
[  6]  15.00-16.00  sec  8.34 MBytes  70.0 Mbits/sec  0.156 ms  0/6043 (0%)  
[  6]  16.00-17.00  sec  8.34 MBytes  70.0 Mbits/sec  0.138 ms  0/6043 (0%)  
[  6]  17.00-18.00  sec  8.34 MBytes  70.0 Mbits/sec  0.168 ms  0/6043 (0%)  
[  6]  18.00-19.00  sec  8.34 MBytes  70.0 Mbits/sec  0.169 ms  0/6042 (0%)  
[  6]  19.00-20.00  sec  8.34 MBytes  70.0 Mbits/sec  0.184 ms  0/6043 (0%)  
[  6]  20.00-21.00  sec  8.34 MBytes  70.0 Mbits/sec  0.198 ms  0/6043 (0%)  
[  6]  21.00-22.00  sec  8.34 MBytes  70.0 Mbits/sec  0.171 ms  0/6043 (0%)  
[  6]  22.00-23.00  sec  8.34 MBytes  70.0 Mbits/sec  0.185 ms  0/6043 (0%)  
[  6]  23.00-24.00  sec  8.35 MBytes  70.0 Mbits/sec  0.213 ms  0/6044 (0%)  
[  6]  24.00-25.00  sec  8.34 MBytes  70.0 Mbits/sec  0.192 ms  0/6041 (0%)  
[  6]  25.00-26.00  sec  8.34 MBytes  70.0 Mbits/sec  0.097 ms  0/6042 (0%)  
[  6]  26.00-27.00  sec  8.34 MBytes  70.0 Mbits/sec  0.109 ms  0/6043 (0%)  
[  6]  27.00-28.00  sec  8.35 MBytes  70.0 Mbits/sec  0.154 ms  0/6044 (0%)  
[  6]  28.00-29.00  sec  8.34 MBytes  70.0 Mbits/sec  0.126 ms  0/6043 (0%)  
[  6]  29.00-30.00  sec  8.34 MBytes  70.0 Mbits/sec  0.199 ms  0/6043 (0%)  
[  6]  30.00-31.00  sec  8.34 MBytes  70.0 Mbits/sec  0.168 ms  0/6043 (0%)  
[  6]  31.00-32.00  sec  8.34 MBytes  70.0 Mbits/sec  0.201 ms  0/6043 (0%)  
[  6]  32.00-33.00  sec  8.35 MBytes  70.0 Mbits/sec  0.139 ms  0/6046 (0%)  
[  6]  33.00-34.00  sec  8.34 MBytes  70.0 Mbits/sec  0.159 ms  0/6039 (0%)  
[  6]  34.00-35.00  sec  8.34 MBytes  70.0 Mbits/sec  0.149 ms  0/6043 (0%)  
[  6]  35.00-36.00  sec  8.34 MBytes  70.0 Mbits/sec  0.126 ms  0/6042 (0%)  
[  6]  36.00-37.00  sec  8.34 MBytes  70.0 Mbits/sec  0.194 ms  0/6043 (0%)  
[  6]  37.00-38.00  sec  8.34 MBytes  70.0 Mbits/sec  0.126 ms  0/6043 (0%)  
[  6]  38.00-39.00  sec  8.35 MBytes  70.1 Mbits/sec  0.124 ms  0/6048 (0%)  
[  6]  39.00-40.00  sec  8.34 MBytes  70.0 Mbits/sec  0.100 ms  0/6041 (0%)  
[  6]  40.00-41.00  sec  8.34 MBytes  70.0 Mbits/sec  0.184 ms  0/6043 (0%)  
[  6]  41.00-42.00  sec  8.33 MBytes  69.9 Mbits/sec  0.162 ms  0/6034 (0%)  
[  6]  42.00-43.00  sec  8.35 MBytes  70.1 Mbits/sec  0.179 ms  0/6048 (0%)  
[  6]  43.00-44.00  sec  8.35 MBytes  70.1 Mbits/sec  0.084 ms  0/6048 (0%)  
[  6]  44.00-45.00  sec  8.34 MBytes  70.0 Mbits/sec  0.140 ms  0/6042 (0%)  
[  6]  45.00-46.00  sec  8.34 MBytes  70.0 Mbits/sec  0.144 ms  0/6043 (0%)  
[  6]  46.00-47.00  sec  8.34 MBytes  70.0 Mbits/sec  0.159 ms  0/6043 (0%)  
[  6]  47.00-48.00  sec  8.34 MBytes  70.0 Mbits/sec  0.134 ms  0/6043 (0%)  
[  6]  48.00-49.00  sec  8.34 MBytes  70.0 Mbits/sec  0.220 ms  0/6039 (0%)  
[  6]  49.00-50.00  sec  8.34 MBytes  70.0 Mbits/sec  0.206 ms  0/6041 (0%)  
[  6]  50.00-51.00  sec  8.35 MBytes  70.1 Mbits/sec  0.129 ms  0/6048 (0%)  
[  6]  51.00-52.00  sec  8.34 MBytes  70.0 Mbits/sec  0.159 ms  0/6043 (0%)  
[  6]  52.00-53.00  sec  8.34 MBytes  70.0 Mbits/sec  0.156 ms  0/6043 (0%)  
[  6]  53.00-54.00  sec  8.34 MBytes  70.0 Mbits/sec  0.245 ms  0/6039 (0%)  
[  6]  54.00-55.00  sec  8.35 MBytes  70.1 Mbits/sec  0.152 ms  0/6047 (0%)  
[  6]  55.00-56.00  sec  8.34 MBytes  70.0 Mbits/sec  0.105 ms  0/6043 (0%)  
[  6]  56.00-57.00  sec  8.34 MBytes  70.0 Mbits/sec  0.200 ms  0/6041 (0%)  
[  6]  57.00-58.00  sec  8.35 MBytes  70.0 Mbits/sec  0.196 ms  0/6044 (0%)  
[  6]  58.00-59.00  sec  8.34 MBytes  69.9 Mbits/sec  0.210 ms  0/6038 (0%)  
[  6]  59.00-60.00  sec  8.35 MBytes  70.0 Mbits/sec  0.190 ms  0/6047 (0%)  
[  6]  60.00-61.00  sec  8.34 MBytes  70.0 Mbits/sec  0.123 ms  0/6043 (0%)  
[  6]  61.00-62.00  sec  8.20 MBytes  68.8 Mbits/sec  0.147 ms  0/5941 (0%)  
[  6]  62.00-63.00  sec  8.49 MBytes  71.2 Mbits/sec  0.169 ms  0/6145 (0%)  
[  6]  63.00-64.00  sec  8.34 MBytes  70.0 Mbits/sec  0.247 ms  0/6039 (0%)  
[  6]  64.00-65.00  sec  8.35 MBytes  70.0 Mbits/sec  0.131 ms  0/6047 (0%)  
[  6]  65.00-66.00  sec  8.34 MBytes  70.0 Mbits/sec  0.055 ms  0/6043 (0%)  
[  6]  66.00-67.00  sec  8.34 MBytes  70.0 Mbits/sec  0.088 ms  0/6043 (0%)  
[  6]  67.00-68.00  sec  8.34 MBytes  70.0 Mbits/sec  0.129 ms  0/6043 (0%)  
[  6]  68.00-69.00  sec  8.34 MBytes  70.0 Mbits/sec  0.166 ms  0/6043 (0%)  
[  6]  69.00-70.00  sec  8.34 MBytes  70.0 Mbits/sec  0.179 ms  0/6042 (0%)  
[  6]  70.00-71.00  sec  8.34 MBytes  70.0 Mbits/sec  0.165 ms  0/6043 (0%)  
[  6]  71.00-72.00  sec  8.34 MBytes  70.0 Mbits/sec  0.197 ms  0/6043 (0%)  
[  6]  72.00-73.00  sec  8.34 MBytes  70.0 Mbits/sec  0.200 ms  0/6043 (0%)  
[  6]  73.00-74.00  sec  8.34 MBytes  70.0 Mbits/sec  0.201 ms  0/6042 (0%)  
[  6]  74.00-75.00  sec  8.35 MBytes  70.0 Mbits/sec  0.164 ms  0/6044 (0%)  
[  6]  75.00-76.00  sec  8.34 MBytes  70.0 Mbits/sec  0.115 ms  0/6042 (0%)  
[  6]  76.00-77.00  sec  8.34 MBytes  70.0 Mbits/sec  0.140 ms  0/6043 (0%)  
[  6]  77.00-78.00  sec  8.34 MBytes  69.9 Mbits/sec  0.143 ms  0/6038 (0%)  
[  6]  78.00-79.00  sec  8.35 MBytes  70.0 Mbits/sec  0.160 ms  0/6046 (0%)  
[  6]  79.00-80.00  sec  8.35 MBytes  70.0 Mbits/sec  0.070 ms  0/6044 (0%)  
[  6]  80.00-80.04  sec   351 KBytes  70.1 Mbits/sec  0.158 ms  0/248 (0%)  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  6]   0.00-80.04  sec   668 MBytes  70.0 Mbits/sec  0.158 ms  0/483421 (0%)  receiver
