-----------------------------------------------------------
Server listening on 5002
-----------------------------------------------------------
Accepted connection from 10.0.1.1, port 51188
[  6] local 10.0.1.7 port 5002 connected to 10.0.1.1 port 10002
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  6]   0.00-1.00   sec  1.22 MBytes  10.3 Mbits/sec  0.220 ms  754/1640 (46%)  
[  6]   1.00-2.00   sec  1.27 MBytes  10.7 Mbits/sec  0.244 ms  805/1728 (47%)  
[  6]   2.00-3.00   sec  1.27 MBytes  10.7 Mbits/sec  0.297 ms  804/1727 (47%)  
[  6]   3.00-4.00   sec  1.27 MBytes  10.7 Mbits/sec  0.195 ms  803/1725 (47%)  
[  6]   4.00-5.00   sec  1.27 MBytes  10.7 Mbits/sec  0.239 ms  803/1726 (47%)  
[  6]   5.00-6.00   sec  1.27 MBytes  10.7 Mbits/sec  0.166 ms  804/1727 (47%)  
[  6]   6.00-7.00   sec  1.27 MBytes  10.7 Mbits/sec  0.161 ms  803/1726 (47%)  
[  6]   7.00-8.00   sec  1.27 MBytes  10.7 Mbits/sec  0.209 ms  805/1728 (47%)  
[  6]   8.00-9.00   sec  1.27 MBytes  10.7 Mbits/sec  0.287 ms  803/1725 (47%)  
[  6]   9.00-10.00  sec  1.27 MBytes  10.7 Mbits/sec  0.386 ms  804/1727 (47%)  
[  6]  10.00-11.00  sec  1.27 MBytes  10.7 Mbits/sec  0.173 ms  803/1726 (47%)  
[  6]  11.00-12.00  sec  1.27 MBytes  10.7 Mbits/sec  0.245 ms  804/1727 (47%)  
[  6]  12.00-13.00  sec  1.27 MBytes  10.7 Mbits/sec  0.194 ms  803/1726 (47%)  
[  6]  13.00-14.00  sec  1.27 MBytes  10.7 Mbits/sec  0.190 ms  805/1728 (47%)  
[  6]  14.00-15.00  sec  1.27 MBytes  10.7 Mbits/sec  0.346 ms  803/1725 (47%)  
[  6]  15.00-16.00  sec  1.27 MBytes  10.7 Mbits/sec  0.289 ms  804/1727 (47%)  
[  6]  16.00-17.00  sec  1.27 MBytes  10.7 Mbits/sec  0.260 ms  803/1726 (47%)  
[  6]  17.00-18.00  sec  1.27 MBytes  10.7 Mbits/sec  0.279 ms  804/1727 (47%)  
[  6]  18.00-19.00  sec  1.27 MBytes  10.7 Mbits/sec  0.237 ms  805/1728 (47%)  
[  6]  19.00-20.00  sec  1.27 MBytes  10.7 Mbits/sec  0.320 ms  804/1727 (47%)  
[  6]  20.00-21.00  sec  1.27 MBytes  10.7 Mbits/sec  0.272 ms  803/1725 (47%)  
[  6]  21.00-22.00  sec  1.27 MBytes  10.7 Mbits/sec  0.311 ms  803/1726 (47%)  
[  6]  22.00-23.00  sec  1.27 MBytes  10.7 Mbits/sec  0.258 ms  804/1727 (47%)  
[  6]  23.00-24.00  sec  1.27 MBytes  10.7 Mbits/sec  0.245 ms  804/1727 (47%)  
[  6]  24.00-25.00  sec  1.27 MBytes  10.7 Mbits/sec  0.243 ms  804/1726 (47%)  
[  6]  25.00-26.00  sec  1.27 MBytes  10.7 Mbits/sec  0.305 ms  803/1726 (47%)  
[  6]  26.00-27.00  sec  1.27 MBytes  10.7 Mbits/sec  0.265 ms  804/1727 (47%)  
[  6]  27.00-28.00  sec  1.27 MBytes  10.7 Mbits/sec  0.155 ms  803/1726 (47%)  
[  6]  28.00-29.00  sec  1.27 MBytes  10.7 Mbits/sec  0.268 ms  805/1728 (47%)  
[  6]  29.00-30.00  sec  1.27 MBytes  10.7 Mbits/sec  0.203 ms  804/1727 (47%)  
[  6]  30.00-31.00  sec  1.27 MBytes  10.7 Mbits/sec  0.229 ms  803/1725 (47%)  
[  6]  31.00-32.00  sec  1.27 MBytes  10.7 Mbits/sec  0.184 ms  803/1726 (47%)  
[  6]  32.00-33.00  sec  1.27 MBytes  10.7 Mbits/sec  0.222 ms  804/1727 (47%)  
[  6]  33.00-34.00  sec  1.27 MBytes  10.7 Mbits/sec  0.176 ms  803/1726 (47%)  
[  6]  34.00-35.00  sec  1.27 MBytes  10.7 Mbits/sec  0.206 ms  805/1728 (47%)  
[  6]  35.00-36.00  sec  1.27 MBytes  10.7 Mbits/sec  0.262 ms  803/1725 (47%)  
[  6]  36.00-37.00  sec  1.27 MBytes  10.7 Mbits/sec  0.200 ms  804/1727 (47%)  
[  6]  37.00-38.00  sec  1.27 MBytes  10.7 Mbits/sec  0.236 ms  803/1726 (47%)  
[  6]  38.00-39.00  sec  1.27 MBytes  10.7 Mbits/sec  0.295 ms  804/1727 (47%)  
[  6]  39.00-40.00  sec  1.27 MBytes  10.7 Mbits/sec  0.251 ms  803/1725 (47%)  
[  6]  40.00-41.00  sec  1.28 MBytes  10.7 Mbits/sec  0.148 ms  805/1729 (47%)  
[  6]  41.00-42.00  sec  1.27 MBytes  10.7 Mbits/sec  0.216 ms  803/1725 (47%)  
[  6]  42.00-43.00  sec  1.27 MBytes  10.7 Mbits/sec  0.312 ms  804/1727 (47%)  
[  6]  43.00-44.00  sec  1.27 MBytes  10.7 Mbits/sec  0.214 ms  804/1727 (47%)  
[  6]  44.00-45.00  sec  1.27 MBytes  10.7 Mbits/sec  0.201 ms  803/1726 (47%)  
[  6]  45.00-46.00  sec  1.27 MBytes  10.7 Mbits/sec  0.246 ms  805/1728 (47%)  
[  6]  46.00-47.00  sec  1.27 MBytes  10.7 Mbits/sec  0.351 ms  804/1727 (47%)  
[  6]  47.00-48.00  sec  1.27 MBytes  10.7 Mbits/sec  0.346 ms  803/1725 (47%)  
[  6]  48.00-49.00  sec  1.27 MBytes  10.7 Mbits/sec  0.314 ms  803/1726 (47%)  
[  6]  49.00-50.00  sec  1.27 MBytes  10.7 Mbits/sec  0.257 ms  804/1727 (47%)  
[  6]  50.00-51.00  sec  1.27 MBytes  10.7 Mbits/sec  0.197 ms  803/1726 (47%)  
[  6]  51.00-52.00  sec  1.27 MBytes  10.7 Mbits/sec  0.235 ms  805/1728 (47%)  
[  6]  52.00-53.00  sec  1.27 MBytes  10.7 Mbits/sec  0.340 ms  804/1727 (47%)  
[  6]  53.00-54.00  sec  1.27 MBytes  10.7 Mbits/sec  0.235 ms  803/1725 (47%)  
[  6]  54.00-55.00  sec  1.27 MBytes  10.7 Mbits/sec  0.224 ms  803/1726 (47%)  
[  6]  55.00-56.00  sec  1.27 MBytes  10.7 Mbits/sec  0.202 ms  804/1727 (47%)  
[  6]  56.00-57.00  sec  1.27 MBytes  10.7 Mbits/sec  0.269 ms  803/1726 (47%)  
[  6]  57.00-58.00  sec  1.27 MBytes  10.7 Mbits/sec  0.261 ms  805/1728 (47%)  
[  6]  58.00-59.00  sec  1.27 MBytes  10.7 Mbits/sec  0.195 ms  803/1725 (47%)  
[  6]  59.00-60.00  sec  1.27 MBytes  10.7 Mbits/sec  0.207 ms  804/1727 (47%)  
[  6]  60.00-61.00  sec  1.27 MBytes  10.7 Mbits/sec  0.269 ms  803/1726 (47%)  
[  6]  61.00-62.00  sec  1.27 MBytes  10.7 Mbits/sec  0.253 ms  804/1727 (47%)  
[  6]  62.00-63.00  sec  1.27 MBytes  10.7 Mbits/sec  0.192 ms  804/1727 (47%)  
[  6]  63.00-64.00  sec  1.27 MBytes  10.7 Mbits/sec  0.232 ms  805/1728 (47%)  
[  6]  64.00-65.00  sec  1.27 MBytes  10.7 Mbits/sec  0.271 ms  802/1724 (47%)  
[  6]  65.00-66.00  sec  1.27 MBytes  10.7 Mbits/sec  0.208 ms  804/1727 (47%)  
[  6]  66.00-67.00  sec  1.27 MBytes  10.7 Mbits/sec  0.172 ms  803/1726 (47%)  
[  6]  67.00-68.00  sec  1.27 MBytes  10.7 Mbits/sec  0.198 ms  804/1727 (47%)  
[  6]  68.00-69.00  sec  1.27 MBytes  10.7 Mbits/sec  0.308 ms  804/1727 (47%)  
[  6]  69.00-70.00  sec  1.27 MBytes  10.7 Mbits/sec  0.265 ms  804/1726 (47%)  
[  6]  70.00-71.00  sec  1.27 MBytes  10.7 Mbits/sec  0.220 ms  804/1727 (47%)  
[  6]  71.00-72.00  sec  1.27 MBytes  10.7 Mbits/sec  0.256 ms  803/1726 (47%)  
[  6]  72.00-73.00  sec  1.27 MBytes  10.7 Mbits/sec  0.228 ms  804/1727 (47%)  
[  6]  73.00-74.00  sec  1.27 MBytes  10.7 Mbits/sec  0.278 ms  803/1726 (47%)  
[  6]  74.00-75.00  sec  1.27 MBytes  10.7 Mbits/sec  0.213 ms  805/1728 (47%)  
[  6]  75.00-76.00  sec  1.27 MBytes  10.7 Mbits/sec  0.253 ms  803/1725 (47%)  
[  6]  76.00-77.00  sec  1.27 MBytes  10.7 Mbits/sec  0.183 ms  804/1727 (47%)  
[  6]  77.00-78.00  sec  1.27 MBytes  10.7 Mbits/sec  0.173 ms  803/1726 (47%)  
[  6]  78.00-79.00  sec  1.27 MBytes  10.7 Mbits/sec  0.171 ms  804/1727 (47%)  
[  6]  79.00-80.00  sec  1.27 MBytes  10.7 Mbits/sec  0.321 ms  802/1724 (47%)  
[  6]  80.00-80.05  sec  65.0 KBytes  10.9 Mbits/sec  0.258 ms  41/87 (47%)  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  6]   0.00-80.05  sec   102 MBytes  10.7 Mbits/sec  0.258 ms  64286/138120 (47%)  receiver
