-----------------------------------------------------------
Server listening on 5002
-----------------------------------------------------------
Accepted connection from 10.0.1.1, port 56940
[  6] local 10.0.1.7 port 5002 connected to 10.0.1.1 port 10002
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  6]   0.00-1.00   sec  4.56 MBytes  38.3 Mbits/sec  0.263 ms  0/3304 (0%)  
[  6]  21.00-22.00  sec  4.77 MBytes  40.0 Mbits/sec  0.198 ms  0/3452 (0%)  
[  6]  22.00-23.00  sec  4.77 MBytes  40.0 Mbits/sec  0.283 ms  0/3454 (0%)  
[  6]  23.00-24.00  sec  4.77 MBytes  40.0 Mbits/sec  0.212 ms  0/3453 (0%)  
[  6]  24.00-25.00  sec  4.77 MBytes  40.0 Mbits/sec  0.264 ms  0/3452 (0%)  
[  6]  25.00-26.00  sec  4.77 MBytes  40.0 Mbits/sec  0.203 ms  0/3454 (0%)  
[  6]  26.00-27.00  sec  4.77 MBytes  40.0 Mbits/sec  0.186 ms  0/3453 (0%)  
[  6]  27.00-28.00  sec  4.77 MBytes  40.0 Mbits/sec  0.231 ms  0/3453 (0%)  
[  6]  28.00-29.00  sec  4.77 MBytes  40.0 Mbits/sec  0.186 ms  0/3453 (0%)  
[  6]  29.00-30.00  sec  4.77 MBytes  40.0 Mbits/sec  0.266 ms  0/3453 (0%)  
[  6]  30.00-31.00  sec  4.76 MBytes  40.0 Mbits/sec  0.224 ms  0/3450 (0%)  
[  6]  31.00-32.00  sec  4.77 MBytes  40.0 Mbits/sec  0.218 ms  0/3456 (0%)  
[  6]  32.00-33.00  sec  4.77 MBytes  40.0 Mbits/sec  0.154 ms  0/3453 (0%)  
[  6]  33.00-34.00  sec  4.77 MBytes  40.0 Mbits/sec  0.229 ms  0/3453 (0%)  
[  6]  34.00-35.00  sec  4.77 MBytes  40.0 Mbits/sec  0.198 ms  0/3452 (0%)  
[  6]  35.00-36.00  sec  4.77 MBytes  40.0 Mbits/sec  0.283 ms  0/3455 (0%)  
[  6]  36.00-37.00  sec  4.77 MBytes  40.0 Mbits/sec  0.201 ms  0/3452 (0%)  
[  6]  37.00-38.00  sec  4.77 MBytes  40.0 Mbits/sec  0.223 ms  0/3452 (0%)  
[  6]  38.00-39.00  sec  4.77 MBytes  40.0 Mbits/sec  0.171 ms  0/3455 (0%)  
[  6]  39.00-40.00  sec  4.77 MBytes  40.0 Mbits/sec  0.201 ms  0/3453 (0%)  
[  6]  40.00-41.00  sec  4.77 MBytes  40.0 Mbits/sec  0.331 ms  0/3453 (0%)  
[  6]  41.00-42.00  sec  4.77 MBytes  40.0 Mbits/sec  0.274 ms  0/3453 (0%)  
[  6]  42.00-43.00  sec  4.77 MBytes  40.0 Mbits/sec  0.177 ms  0/3453 (0%)  
[  6]  43.00-44.00  sec  4.75 MBytes  39.8 Mbits/sec  0.241 ms  0/3439 (0%)  
[  6]  44.00-45.00  sec  4.78 MBytes  40.1 Mbits/sec  0.147 ms  0/3462 (0%)  
[  6]  45.00-46.00  sec  4.77 MBytes  40.0 Mbits/sec  0.277 ms  0/3457 (0%)  
[  6]  46.00-47.00  sec  4.77 MBytes  40.0 Mbits/sec  0.262 ms  0/3455 (0%)  
[  6]  47.00-48.00  sec  4.77 MBytes  40.0 Mbits/sec  0.214 ms  0/3453 (0%)  
[  6]  48.00-49.00  sec  4.77 MBytes  40.0 Mbits/sec  0.247 ms  0/3452 (0%)  
[  6]  49.00-50.00  sec  4.77 MBytes  40.0 Mbits/sec  0.240 ms  0/3453 (0%)  
[  6]  50.00-51.00  sec  4.77 MBytes  40.0 Mbits/sec  0.242 ms  0/3454 (0%)  
[  6]  51.00-52.00  sec  4.77 MBytes  40.0 Mbits/sec  0.237 ms  0/3453 (0%)  
[  6]  52.00-53.00  sec  4.77 MBytes  40.0 Mbits/sec  0.183 ms  0/3452 (0%)  
[  6]  53.00-54.00  sec  4.77 MBytes  40.0 Mbits/sec  0.210 ms  0/3453 (0%)  
[  6]  54.00-55.00  sec  4.77 MBytes  40.0 Mbits/sec  0.187 ms  0/3455 (0%)  
[  6]  55.00-56.00  sec  4.77 MBytes  40.0 Mbits/sec  0.222 ms  0/3452 (0%)  
[  6]  56.00-57.00  sec  4.77 MBytes  40.0 Mbits/sec  0.218 ms  0/3452 (0%)  
[  6]  57.00-58.00  sec  4.77 MBytes  40.0 Mbits/sec  0.154 ms  0/3455 (0%)  
[  6]  58.00-59.00  sec  4.77 MBytes  40.0 Mbits/sec  0.266 ms  0/3452 (0%)  
[  6]  59.00-60.00  sec  4.77 MBytes  40.0 Mbits/sec  0.197 ms  0/3451 (0%)  
[  6]  60.00-61.00  sec  4.77 MBytes  40.0 Mbits/sec  0.214 ms  0/3454 (0%)  
[  6]  61.00-62.00  sec  4.77 MBytes  40.0 Mbits/sec  0.211 ms  0/3455 (0%)  
[  6]  62.00-63.00  sec  4.77 MBytes  40.0 Mbits/sec  0.190 ms  0/3452 (0%)  
[  6]  63.00-64.00  sec  4.77 MBytes  40.0 Mbits/sec  0.159 ms  0/3453 (0%)  
[  6]  64.00-65.00  sec  4.77 MBytes  40.0 Mbits/sec  0.244 ms  0/3452 (0%)  
[  6]  65.00-66.00  sec  4.77 MBytes  40.0 Mbits/sec  0.253 ms  0/3454 (0%)  
[  6]  66.00-67.00  sec  4.77 MBytes  40.0 Mbits/sec  0.245 ms  0/3452 (0%)  
[  6]  67.00-68.00  sec  4.77 MBytes  40.0 Mbits/sec  0.166 ms  0/3452 (0%)  
[  6]  68.00-69.00  sec  4.32 MBytes  36.2 Mbits/sec  0.349 ms  0/3125 (0%)  
[  6]  69.00-70.00  sec  4.68 MBytes  39.3 Mbits/sec  0.252 ms  395/3785 (10%)  
[  6]  70.00-71.00  sec  3.62 MBytes  30.4 Mbits/sec  0.185 ms  826/3451 (24%)  
[  6]  71.00-72.00  sec  4.77 MBytes  40.0 Mbits/sec  0.208 ms  0/3453 (0%)  
[  6]  72.00-73.00  sec  4.76 MBytes  40.0 Mbits/sec  0.208 ms  0/3450 (0%)  
[  6]  73.00-74.00  sec  4.77 MBytes  40.0 Mbits/sec  0.204 ms  0/3456 (0%)  
[  6]  74.00-75.00  sec  4.77 MBytes  40.0 Mbits/sec  0.269 ms  0/3455 (0%)  
[  6]  75.00-76.00  sec  4.77 MBytes  40.0 Mbits/sec  0.149 ms  0/3451 (0%)  
[  6]  76.00-77.00  sec  4.77 MBytes  40.0 Mbits/sec  0.174 ms  0/3452 (0%)  
[  6]  77.00-78.00  sec  4.77 MBytes  40.0 Mbits/sec  0.271 ms  0/3454 (0%)  
[  6]  78.00-79.00  sec  4.77 MBytes  40.0 Mbits/sec  0.247 ms  0/3454 (0%)  
[  6]  79.00-80.00  sec  4.77 MBytes  40.0 Mbits/sec  0.163 ms  0/3452 (0%)  
[  6]  80.00-80.04  sec   209 KBytes  40.4 Mbits/sec  0.205 ms  0/148 (0%)  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  6]   0.00-80.04  sec   380 MBytes  39.8 Mbits/sec  0.205 ms  1379/276241 (0.5%)  receiver
