ID,Difference
0x0000000000002249,0.691968
0x000000000000224a,0.362496
0x000000000000224b,0.374784
0x000000000000224c,0.770816
0x000000000000224d,0.379904
0x000000000000224e,0.735488
0x000000000000224f,0.379648
0x0000000000002250,0.358912
0x0000000000002251,0.737792
0x0000000000002252,0.389888
0x0000000000002253,0.75008
0x0000000000002254,0.364288
0x0000000000002255,0.783616
0x0000000000002256,0.384256
0x0000000000002257,0.362752
0x0000000000002258,0.736512
0x0000000000002259,0.381184
0x000000000000225a,0.727296
0x000000000000225b,0.374784
0x000000000000225c,0.694784
0x000000000000225d,0.37888
0x000000000000225e,0.36224
0x000000000000225f,0.781056
0x0000000000002260,0.372224
0x0000000000002261,0.790528
0x0000000000002262,0.37248
0x0000000000002263,0.381184
0x0000000000002264,0.745216
0x0000000000002265,0.358144
0x0000000000002266,0.726272
0x0000000000002267,0.370944
0x0000000000002268,0.699392
0x0000000000002269,0.381696
0x000000000000226a,0.38016
0x000000000000226b,0.78208
0x000000000000226c,0.361728
0x000000000000226d,0.68992
0x000000000000226e,0.372992
0x000000000000226f,0.799488
0x0000000000002270,0.381184
0x0000000000002271,0.379904
0x0000000000002272,0.77184
0x0000000000002273,0.36352
0x0000000000002274,0.742912
0x0000000000002275,0.374016
0x0000000000002276,0.357376
0x0000000000002277,0.708864
0x0000000000002278,0.379136
0x0000000000002279,0.700928
0x000000000000227a,0.360704
0x000000000000227b,0.74752
0x000000000000227c,0.373504
0x000000000000227d,0.381184
0x000000000000227e,0.781056
0x000000000000227f,0.379392
0x0000000000002280,0.690176
0x0000000000002281,0.361984
0x0000000000002282,0.79744
0x0000000000002283,0.374528
0x0000000000002284,0.377856
0x0000000000002285,0.77184
0x0000000000002286,0.379648
0x0000000000002287,0.6976
0x0000000000002288,0.363264
0x0000000000002289,0.380416
0x000000000000228a,0.780032
0x000000000000228b,0.381952
0x000000000000228c,1.373184
0x000000000000228d,0.876544
0x000000000000228e,0.876288
0x000000000000228f,0.666368
0x0000000000002290,0.532224
0x0000000000002291,0.999168
0x0000000000002292,0.72064
0x0000000000002293,1.05472
0x0000000000002294,0.378112
0x0000000000002295,0.708352
0x0000000000002296,0.362496
0x0000000000002297,0.369152
0x0000000000002298,0.728576
0x0000000000002299,0.363008
0x000000000000229a,0.690688
0x000000000000229b,0.382464
0x000000000000229c,0.361472
0x000000000000229d,0.729088
0x000000000000229e,0.379648
0x000000000000229f,0.754688
0x00000000000022a0,0.37888
0x00000000000022a1,0.71808
0x00000000000022a2,0.379136
0x00000000000022a3,0.3648
0x00000000000022a4,0.690688
0x00000000000022a5,0.38016
0x00000000000022a6,1.24672
0x00000000000022a7,0.622848
0x00000000000022a8,1.12256
0x00000000000022a9,0.67456
0x00000000000022aa,0.586496
0x00000000000022ab,1.038592
0x00000000000022ac,0.748288
0x00000000000022ad,1.094144
0x00000000000022ae,0.379904
0x00000000000022af,0.380416
0x00000000000022b0,0.790272
0x00000000000022b1,0.36608
0x00000000000022b2,0.689664
0x00000000000022b3,0.38016
0x00000000000022b4,0.760832
0x00000000000022b5,0.371968
0x00000000000022b6,0.378112
0x00000000000022b7,0.697856
0x00000000000022b8,0.363776
0x00000000000022b9,0.753408
0x00000000000022ba,0.379136
0x00000000000022bb,0.798208
0x00000000000022bc,0.359936
0x00000000000022bd,0.366592
0x00000000000022be,0.789504
0x00000000000022bf,0.361216
0x00000000000022c0,0.780288
0x00000000000022c1,0.382208
0x00000000000022c2,0.372224
0x00000000000022c3,0.737536
0x00000000000022c4,0.711936
0x00000000000022c5,1.045248
0x00000000000022c6,0.380672
0x00000000000022c7,0.772864
0x00000000000022c8,0.38016
0x00000000000022c9,0.380416
0x00000000000022ca,0.761088
0x00000000000022cb,0.382208
0x00000000000022cc,0.753152
0x00000000000022cd,0.364032
0x00000000000022ce,0.378624
0x00000000000022cf,0.797696
0x00000000000022d0,0.373248
0x00000000000022d1,0.690688
0x00000000000022d2,0.38144
0x00000000000022d3,0.745728
0x00000000000022d4,0.364544
0x00000000000022d5,0.379904
0x00000000000022d6,0.770304
0x00000000000022d7,0.627712
0x00000000000022d8,0.991488
0x00000000000022d9,0.359168
0x00000000000022da,0.72576
0x00000000000022db,0.365056
0x00000000000022dc,0.379648
0x00000000000022dd,0.790272
0x00000000000022de,0.357632
0x00000000000022df,1.02272
0x00000000000022e0,0.371712
0x00000000000022e1,0.36608
0x00000000000022e2,0.690688
0x00000000000022e3,0.381696
0x00000000000022e4,0.790784
0x00000000000022e5,0.379648
0x00000000000022e6,0.753152
0x00000000000022e7,0.380928
0x00000000000022e8,0.364288
0x00000000000022e9,0.691712
0x00000000000022ea,0.379904
0x00000000000022eb,0.693248
0x00000000000022ec,0.380416
0x00000000000022ed,0.710656
0x00000000000022ee,0.380928
0x00000000000022ef,0.364288
0x00000000000022f0,0.700672
0x00000000000022f1,0.383488
0x00000000000022f2,0.692224
0x00000000000022f3,0.381184
0x00000000000022f4,0.380416
0x00000000000022f5,0.7808
0x00000000000022f6,0.36352
0x00000000000022f7,0.707584
0x00000000000022f8,0.38016
0x00000000000022f9,0.745728
0x00000000000022fa,0.37888
0x00000000000022fb,0.374528
0x00000000000022fc,0.711424
0x00000000000022fd,0.35712
0x00000000000022fe,0.796928
0x00000000000022ff,0.380928
0x0000000000002300,0.790016
0x0000000000002301,0.363008
0x0000000000002302,0.360448
0x0000000000002303,0.718336
0x0000000000002304,0.363776
0x0000000000002305,0.699648
0x0000000000002306,0.379904
0x0000000000002307,0.379904
0x0000000000002308,0.70016
0x0000000000002309,0.374272
0x000000000000230a,0.689664
0x000000000000230b,0.3648
0x000000000000230c,0.692736
0x000000000000230d,0.380416
0x000000000000230e,0.379136
0x000000000000230f,0.771328
0x0000000000002310,0.371456
0x0000000000002311,0.790016
0x0000000000002312,0.638208
0x0000000000002313,0.975616
0x0000000000002314,0.380416
0x0000000000002315,0.372736
0x0000000000002316,0.68992
0x0000000000002317,0.3776
0x0000000000002318,0.683776
0x0000000000002319,0.363008
0x000000000000231a,0.379648
0x000000000000231b,0.718592
0x000000000000231c,0.380672
0x000000000000231d,0.753408
0x000000000000231e,0.38016
0x000000000000231f,0.708608
0x0000000000002320,0.360704
0x0000000000002321,0.381696
0x0000000000002322,0.736
0x0000000000002323,0.976896
0x0000000000002324,1.307648
0x0000000000002325,0.625408
0x0000000000002326,0.625664
0x0000000000002327,0.666624
0x0000000000002328,0.372992
0x0000000000002329,0.691968
0x000000000000232a,0.380672
0x000000000000232b,0.717056
0x000000000000232c,0.380416
0x000000000000232d,0.360192
0x000000000000232e,0.6912
0x000000000000232f,0.380416
0x0000000000002330,0.6912
0x0000000000002331,0.380672
0x0000000000002332,0.762112
0x0000000000002333,0.382208
0x0000000000002334,0.361216
0x0000000000002335,0.688896
0x0000000000002336,0.381184
0x0000000000002337,0.70016
0x0000000000002338,0.38016
0x0000000000002339,0.6912
0x000000000000233a,1.132032
0x000000000000233b,0.503808
0x000000000000233c,0.922368
0x000000000000233d,0.673536
0x000000000000233e,0.67328
0x000000000000233f,0.359168
0x0000000000002340,0.361728
0x0000000000002341,0.775936
0x0000000000002342,0.356608
0x0000000000002343,0.693504
0x0000000000002344,0.380928
0x0000000000002345,0.744448
0x0000000000002346,0.358144
0x0000000000002347,0.36352
0x0000000000002348,0.717056
0x0000000000002349,0.363264
0x000000000000234a,0.71808
0x000000000000234b,0.383744
0x000000000000234c,0.70016
0x000000000000234d,0.379648
0x000000000000234e,0.380416
0x000000000000234f,0.789504
0x0000000000002350,0.36224
0x0000000000002351,0.782336
0x0000000000002352,0.38144
0x0000000000002353,0.382208
0x0000000000002354,0.703232
0x0000000000002355,0.37888
0x0000000000002356,0.787712
0x0000000000002357,0.723712
0x0000000000002358,0.723712
0x0000000000002359,0.658944
0x000000000000235a,0.380672
0x000000000000235b,0.692992
0x000000000000235c,0.379648
0x000000000000235d,0.69888
0x000000000000235e,0.371968
0x000000000000235f,0.744704
0x0000000000002360,0.379904
0x0000000000002361,0.380672
0x0000000000002362,0.798464
0x0000000000002363,0.381696
0x0000000000002364,0.700416
0x0000000000002365,0.37888
0x0000000000002366,0.380416
0x0000000000002367,0.753664
0x0000000000002368,0.676352
0x0000000000002369,1.024
0x000000000000236a,0.378624
0x000000000000236b,0.737024
0x000000000000236c,0.38016
0x000000000000236d,0.3712
0x000000000000236e,0.798208
0x000000000000236f,0.378624
0x0000000000002370,0.762112
0x0000000000002371,0.38272
0x0000000000002372,0.727808
0x0000000000002373,0.381184
0x0000000000002374,0.371968
0x0000000000002375,0.754176
0x0000000000002376,0.379136
0x0000000000002377,0.726528
0x0000000000002378,0.379904
0x0000000000002379,0.381696
0x000000000000237a,0.691712
0x000000000000237b,0.383744
0x000000000000237c,0.728064
0x000000000000237d,0.379648
0x000000000000237e,0.75776
0x000000000000237f,0.380928
0x0000000000002380,0.379136
0x0000000000002381,0.763136
0x0000000000002382,0.38016
0x0000000000002383,0.735744
0x0000000000002384,0.372992
0x0000000000002385,0.77184
0x0000000000002386,0.372992
0x0000000000002387,0.38016
0x0000000000002388,0.690688
0x0000000000002389,0.381952
0x000000000000238a,0.690944
0x000000000000238b,0.361728
0x000000000000238c,0.36224
0x000000000000238d,0.700928
0x000000000000238e,0.379392
0x000000000000238f,0.691456
0x0000000000002390,0.372992
0x0000000000002391,0.700416
0x0000000000002392,0.371968
0x0000000000002393,0.381696
0x0000000000002394,0.791296
0x0000000000002395,0.38016
0x0000000000002396,0.689152
0x0000000000002397,0.37248
0x0000000000002398,0.379392
0x0000000000002399,0.701696
0x000000000000239a,0.381184
0x000000000000239b,0.74624
0x000000000000239c,0.379648
0x000000000000239d,0.689664
0x000000000000239e,0.373504
0x000000000000239f,0.379392
0x00000000000023a0,0.771072
0x00000000000023a1,0.382208
0x00000000000023a2,0.726528
0x00000000000023a3,0.381184
0x00000000000023a4,1.037824
0x00000000000023a5,0.372224
0x00000000000023a6,0.379136
0x00000000000023a7,0.734976
0x00000000000023a8,0.37248
0x00000000000023a9,0.782336
0x00000000000023aa,0.363264
0x00000000000023ab,0.364288
0x00000000000023ac,0.718336
0x00000000000023ad,0.3584
0x00000000000023ae,0.673792
0x00000000000023af,0.38016
0x00000000000023b0,0.77184
0x00000000000023b1,0.381184
0x00000000000023b2,0.36864
0x00000000000023b3,0.6912
0x00000000000023b4,0.379136
0x00000000000023b5,0.690944
0x00000000000023b6,0.371712
0x00000000000023b7,0.716544
0x00000000000023b8,0.379904
0x00000000000023b9,0.3648
0x00000000000023ba,0.682752
0x00000000000023bb,0.383488
0x00000000000023bc,0.691712
0x00000000000023bd,0.379904
0x00000000000023be,0.357888
0x00000000000023bf,0.730368
0x00000000000023c0,0.371456
0x00000000000023c1,0.70272
0x00000000000023c2,0.380928
0x00000000000023c3,0.76416
0x00000000000023c4,0.693504
0x00000000000023c5,0.505856
0x00000000000023c6,1.007616
0x00000000000023c7,0.560384
0x00000000000023c8,0.967168
0x00000000000023c9,0.668928
0x00000000000023ca,1.023488
0x00000000000023cb,0.383744
0x00000000000023cc,0.380672
0x00000000000023cd,0.73856
0x00000000000023ce,0.38144
0x00000000000023cf,0.773632
0x00000000000023d0,0.358656
0x00000000000023d1,0.364544
0x00000000000023d2,0.729856
0x00000000000023d3,0.381696
0x00000000000023d4,0.762112
0x00000000000023d5,0.373248
0x00000000000023d6,0.736
0x00000000000023d7,0.378112
0x00000000000023d8,0.382464
0x00000000000023d9,0.702464
0x00000000000023da,0.380928
0x00000000000023db,0.678912
0x00000000000023dc,0.373504
0x00000000000023dd,0.690688
0x00000000000023de,0.37248
0x00000000000023df,0.379904
0x00000000000023e0,0.691456
0x00000000000023e1,0.38016
0x00000000000023e2,0.75648
0x00000000000023e3,0.38016
0x00000000000023e4,0.37248
0x00000000000023e5,0.790784
0x00000000000023e6,0.378368
0x00000000000023e7,0.764672
0x00000000000023e8,0.380928
0x00000000000023e9,0.683776
0x00000000000023ea,0.380672
0x00000000000023eb,0.3776
0x00000000000023ec,0.765184
0x00000000000023ed,1.332224
0x00000000000023ee,1.550336
0x00000000000023ef,0.575488
0x00000000000023f0,1.3056
0x00000000000023f1,0.660736
0x00000000000023f2,0.358912
0x00000000000023f3,0.674816
0x00000000000023f4,0.381952
0x00000000000023f5,0.73728
0x00000000000023f6,0.380672
0x00000000000023f7,0.3648
0x00000000000023f8,0.717824
0x00000000000023f9,0.372992
0x00000000000023fa,0.709632
0x00000000000023fb,0.379392
0x00000000000023fc,0.732928
0x00000000000023fd,0.379648
0x00000000000023fe,0.36224
0x00000000000023ff,0.783872
0x0000000000002400,0.379648
0x0000000000002401,0.748288
0x0000000000002402,0.380928
0x0000000000002403,0.719104
0x0000000000002404,0.380416
0x0000000000002405,0.36352
0x0000000000002406,0.709888
0x0000000000002407,1.088768
0x0000000000002408,1.088512
0x0000000000002409,0.804096
0x000000000000240a,0.668672
0x000000000000240b,1.008384
0x000000000000240c,0.370176
0x000000000000240d,0.696832
0x000000000000240e,0.380416
0x000000000000240f,1.024768
0x0000000000002410,0.38144
0x0000000000002411,0.380672
0x0000000000002412,0.708608
0x0000000000002413,0.384
0x0000000000002414,0.744448
0x0000000000002415,0.728064
0x0000000000002416,1.054464
0x0000000000002417,0.382464
0x0000000000002418,0.37376
0x0000000000002419,0.7808
0x000000000000241a,0.380672
0x000000000000241b,0.710656
0x000000000000241c,0.378112
0x000000000000241d,0.36992
0x000000000000241e,0.76416
0x000000000000241f,0.381184
0x0000000000002420,0.77184
0x0000000000002421,0.381184
0x0000000000002422,0.762624
0x0000000000002423,0.382208
0x0000000000002424,0.369664
0x0000000000002425,0.734464
0x0000000000002426,0.379392
0x0000000000002427,0.735488
0x0000000000002428,0.363776
0x0000000000002429,0.691712
0x000000000000242a,0.38016
0x000000000000242b,0.375552
0x000000000000242c,0.792064
0x000000000000242d,0.380672
0x000000000000242e,0.688896
0x000000000000242f,0.362752
0x0000000000002430,0.379648
0x0000000000002431,0.699648
0x0000000000002432,0.379648
0x0000000000002433,0.699392
0x0000000000002434,0.379136
0x0000000000002435,0.783872
0x0000000000002436,0.380672
0x0000000000002437,0.359936
0x0000000000002438,0.737792
0x0000000000002439,0.381184
0x000000000000243a,0.70016
0x000000000000243b,0.384256
0x000000000000243c,0.720896
0x000000000000243d,0.3648
0x000000000000243e,0.37248
0x000000000000243f,0.800256
0x0000000000002440,0.370944
0x0000000000002441,0.690944
0x0000000000002442,0.380672
0x0000000000002443,0.36352
0x0000000000002444,0.717056
0x0000000000002445,0.381184
0x0000000000002446,0.797952
0x0000000000002447,0.381184
0x0000000000002448,0.708608
0x0000000000002449,0.380672
0x000000000000244a,0.36352
0x000000000000244b,0.754944
0x000000000000244c,0.380416
0x000000000000244d,0.6912
0x000000000000244e,0.380416
0x000000000000244f,0.692736
0x0000000000002450,0.379392
0x0000000000002451,0.363776
0x0000000000002452,0.71936
0x0000000000002453,0.381696
0x0000000000002454,0.726272
0x0000000000002455,0.379904
0x0000000000002456,0.360704
0x0000000000002457,0.700416
0x0000000000002458,0.36224
0x0000000000002459,0.772608
0x000000000000245a,0.374016
0x000000000000245b,0.706048
0x000000000000245c,0.38016
0x000000000000245d,0.373248
0x000000000000245e,0.798976
0x000000000000245f,0.380672
0x0000000000002460,0.692224
0x0000000000002461,0.380672
0x0000000000002462,0.690688
0x0000000000002463,0.382208
0x0000000000002464,0.36992
0x0000000000002465,0.728576
0x0000000000002466,0.36096
0x0000000000002467,0.691968
0x0000000000002468,0.380416
0x0000000000002469,0.38144
0x000000000000246a,0.68992
0x000000000000246b,0.36224
0x000000000000246c,0.782336
0x000000000000246d,1.063936
0x000000000000246e,1.466112
0x000000000000246f,1.004288
0x0000000000002470,0.57344
0x0000000000002471,1.016832
0x0000000000002473,1.085696
0x0000000000002473,1.073664
0x0000000000002474,0.374016
0x0000000000002475,0.37888
0x0000000000002476,0.778496
0x0000000000002477,0.37376
0x0000000000002478,0.690176
0x0000000000002479,0.63872
0x000000000000247a,0.975872
0x000000000000247b,0.384256
0x000000000000247c,0.380672
0x000000000000247d,0.758016
0x000000000000247e,0.364544
0x000000000000247f,0.693248
0x0000000000002480,0.370688
0x0000000000002481,0.79104
0x0000000000002482,0.38016
0x0000000000002483,0.381952
0x0000000000002484,0.744192
0x0000000000002485,0.379904
0x0000000000002486,0.799232
0x0000000000002487,0.667904
0x0000000000002488,0.360704
0x0000000000002489,0.7168
0x000000000000248a,0.379136
0x000000000000248b,0.798976
0x000000000000248c,0.37888
0x000000000000248d,0.689152
0x000000000000248e,0.371456
0x000000000000248f,0.365056
0x0000000000002490,0.754944
0x0000000000002491,0.379904
0x0000000000002492,0.689664
0x0000000000002493,0.38144
0x0000000000002494,0.75392
0x0000000000002495,0.3712
0x0000000000002496,0.36224
0x0000000000002497,0.716544
0x0000000000002498,0.372992
0x0000000000002499,0.729088
0x000000000000249a,0.380672
0x000000000000249b,0.375552
0x000000000000249c,0.69248
0x000000000000249d,0.359424
0x000000000000249e,1.342464
0x000000000000249f,0.745472
0x00000000000024a0,0.745472
0x00000000000024a1,0.677888
0x00000000000024a2,0.5952
0x00000000000024a3,1.040384
0x00000000000024a4,0.639488
0x00000000000024a5,0.967936
0x00000000000024a6,0.379648
0x00000000000024a7,0.690176
0x00000000000024a8,0.379904
0x00000000000024a9,0.381184
0x00000000000024aa,0.699136
0x00000000000024ab,0.365056
0x00000000000024ac,0.687104
0x00000000000024ad,0.3776
0x00000000000024ae,0.38016
0x00000000000024af,0.797184
0x00000000000024b0,0.380928
0x00000000000024b1,0.718592
0x00000000000024b2,0.360704
0x00000000000024b3,0.773888
0x00000000000024b4,0.380672
0x00000000000024b5,0.379648
0x00000000000024b6,0.691456
0x00000000000024b7,0.38016
0x00000000000024b8,0.6784
0x00000000000024b9,0.548864
0x00000000000024ba,1.064704
0x00000000000024bb,0.685056
0x00000000000024bc,0.641024
0x00000000000024bd,0.982272
0x00000000000024be,0.373248
0x00000000000024bf,0.688128
0x00000000000024c0,0.374272
0x00000000000024c1,0.358912
0x00000000000024c2,0.753152
0x00000000000024c3,0.360704
0x00000000000024c4,0.7104
0x00000000000024c5,0.37888
0x00000000000024c6,0.717056
0x00000000000024c7,0.379392
0x00000000000024c8,0.380672
0x00000000000024c9,0.772096
0x00000000000024ca,0.379648
0x00000000000024cb,0.745472
0x00000000000024cc,0.378624
0x00000000000024cd,0.773632
0x00000000000024ce,0.374016
0x00000000000024cf,0.380928
0x00000000000024d0,0.762368
0x00000000000024d1,0.379648
0x00000000000024d2,0.789504
0x00000000000024d3,0.381952
0x00000000000024d4,0.371712
0x00000000000024d5,0.781312
0x00000000000024d6,0.378624
0x00000000000024d7,0.752896
0x00000000000024d8,0.37888
0x00000000000024d9,0.75776
0x00000000000024da,0.36096
0x00000000000024db,0.382208
0x00000000000024dc,0.738304
0x00000000000024dd,0.378624
0x00000000000024de,0.743424
0x00000000000024df,0.379392
0x00000000000024e0,0.797952
0x00000000000024e1,0.381184
0x00000000000024e2,0.38016
0x00000000000024e3,0.693248
0x00000000000024e4,0.380672
0x00000000000024e5,0.690176
0x00000000000024e6,0.358144
0x00000000000024e7,0.3648
0x00000000000024e8,0.709376
0x00000000000024e9,0.379904
0x00000000000024ea,0.750336
0x00000000000024eb,0.383232
0x00000000000024ec,0.71936
0x00000000000024ed,0.379392
0x00000000000024ee,0.380928
0x00000000000024ef,0.70016
0x00000000000024f0,0.380416
0x00000000000024f1,0.773888
0x00000000000024f2,0.381184
0x00000000000024f3,0.701952
0x00000000000024f4,0.369408
0x00000000000024f5,0.38016
0x00000000000024f6,0.74496
0x00000000000024f7,0.379648
0x00000000000024f8,0.747264
0x00000000000024f9,0.381696
0x00000000000024fa,0.38016
0x00000000000024fb,0.79872
0x00000000000024fc,0.378368
0x00000000000024fd,0.788224
0x00000000000024fe,0.379392
0x00000000000024ff,0.690176
0x0000000000002500,0.379648
0x0000000000002501,0.379904
0x0000000000002502,0.690944
0x0000000000002503,0.365568
0x0000000000002504,0.726784
0x0000000000002505,0.379648
0x0000000000002506,0.691456
0x0000000000002507,0.378368
0x0000000000002508,0.357376
0x0000000000002509,0.683264
0x000000000000250a,0.380416
0x000000000000250b,0.799744
0x000000000000250c,0.379904
0x000000000000250d,0.37248
0x000000000000250e,0.691712
0x000000000000250f,0.380928
0x0000000000002510,0.796928
0x0000000000002511,0.380672
0x0000000000002512,0.690688
0x0000000000002513,0.38272
0x0000000000002514,0.370176
0x0000000000002515,0.772096
0x0000000000002516,0.38016
0x0000000000002517,0.68992
0x0000000000002518,0.357632
0x0000000000002519,0.754944
0x000000000000251a,0.380672
0x000000000000251b,0.366336
0x000000000000251c,0.791808
0x000000000000251d,0.379136
0x000000000000251e,0.6912
0x000000000000251f,0.379904
0x0000000000002520,0.380416
0x0000000000002521,0.690944
0x0000000000002522,0.372992
0x0000000000002523,0.701184
0x0000000000002524,0.380672
0x0000000000002525,0.73856
0x0000000000002526,0.38144
0x0000000000002527,0.379392
0x0000000000002528,0.674304
0x0000000000002529,0.381184
0x000000000000252a,0.738304
0x000000000000252b,0.360192
0x000000000000252c,0.754944
0x000000000000252d,0.380928
0x000000000000252e,0.37376
0x000000000000252f,0.671232
0x0000000000002530,0.380928
0x0000000000002531,0.693504
0x0000000000002532,0.381184
0x0000000000002533,0.382976
0x0000000000002534,0.691712
0x0000000000002535,0.381184
0x0000000000002536,0.692224
0x0000000000002537,0.38144
0x0000000000002538,0.781056
0x0000000000002539,0.380672
0x000000000000253a,0.379648
0x000000000000253b,0.700672
0x000000000000253c,0.38016
0x000000000000253d,0.690944
0x000000000000253e,0.382208
0x000000000000253f,0.372992
0x0000000000002540,0.689664
0x0000000000002541,0.379904
0x0000000000002542,0.760576
0x0000000000002543,0.379648
0x0000000000002544,0.752384
0x0000000000002545,0.38144
0x0000000000002546,0.380928
0x0000000000002547,0.699392
0x0000000000002548,0.380416
0x0000000000002549,0.728064
0x000000000000254a,0.36352
0x000000000000254b,0.694272
0x000000000000254c,0.362496
0x000000000000254d,0.360448
0x000000000000254e,0.763904
0x000000000000254f,0.808192
0x0000000000002550,0.808192
0x0000000000002551,0.661504
0x0000000000002552,0.365568
0x0000000000002553,0.690944
0x0000000000002554,0.379392
0x0000000000002555,0.800512
0x0000000000002556,0.386816
0x0000000000002557,0.695552
0x0000000000002558,0.383488
0x0000000000002559,0.36352
0x000000000000255a,0.700672
0x000000000000255b,0.373248
0x000000000000255c,0.691712
0x000000000000255d,0.380672
0x000000000000255e,0.6912
0x000000000000255f,0.38144
0x0000000000002560,0.364032
0x0000000000002561,0.772352
0x0000000000002562,0.371456
0x0000000000002563,0.736256
0x0000000000002564,0.379904
0x0000000000002565,0.388352
0x0000000000002566,0.753408
0x0000000000002567,0.379904
0x0000000000002568,0.798976
0x0000000000002569,0.95616
0x000000000000256a,0.956416
0x000000000000256b,0.670208
0x000000000000256c,0.667648
0x000000000000256d,1.001472
0x000000000000256e,0.358656
0x000000000000256f,0.727296
0x0000000000002570,0.358912
0x0000000000002571,0.75392
0x0000000000002572,0.380928
0x0000000000002573,0.37504
0x0000000000002574,0.781312
0x0000000000002575,0.38144
0x0000000000002576,0.745984
0x0000000000002577,0.381184
0x0000000000002578,0.371456
0x0000000000002579,0.747008
0x000000000000257a,0.382208
0x000000000000257b,0.719104
0x000000000000257c,0.363776
0x000000000000257d,0.75392
0x000000000000257e,0.380416
0x000000000000257f,0.372992
0x0000000000002580,0.71808
0x0000000000002581,0.740096
0x0000000000002582,1.065216
0x0000000000002583,0.373504
0x0000000000002584,0.692736
0x0000000000002585,0.380416
0x0000000000002586,0.3712
0x0000000000002587,0.719872
0x0000000000002588,0.381696
0x0000000000002589,0.7936
0x000000000000258a,0.380416
0x000000000000258b,0.383232
0x000000000000258c,0.745216
0x000000000000258d,0.379904
0x000000000000258e,0.690688
0x000000000000258f,0.379904
0x0000000000002590,0.700416
0x0000000000002591,0.363264
0x0000000000002592,0.358912
0x0000000000002593,0.754944
0x0000000000002594,0.373248
0x0000000000002595,0.754432
0x0000000000002596,0.380672
0x0000000000002597,0.708608
0x0000000000002598,0.361728
0x0000000000002599,0.380928
0x000000000000259a,0.79104
0x000000000000259b,0.375552
0x000000000000259c,0.710912
0x000000000000259d,0.380672
0x000000000000259e,0.365824
0x000000000000259f,0.693504
0x00000000000025a0,0.363776
0x00000000000025a1,0.691456
0x00000000000025a2,0.37248
0x00000000000025a3,0.700416
0x00000000000025a4,0.379904
0x00000000000025a5,0.364288
0x00000000000025a6,0.684544
0x00000000000025a7,0.379904
0x00000000000025a8,0.761344
0x00000000000025a9,0.373504
0x00000000000025aa,0.68352
0x00000000000025ab,0.382464
0x00000000000025ac,0.658688
0x00000000000025ad,0.992512
0x00000000000025af,0.811008
0x00000000000025af,0.798976
0x00000000000025b0,0.360192
0x00000000000025b1,0.381184
0x00000000000025b2,0.684288
0x00000000000025b3,0.361472
0x00000000000025b4,0.690944
0x00000000000025b5,0.358912
0x00000000000025b6,0.676352
0x00000000000025b7,0.668928
0x00000000000025b8,0.52352
0x00000000000025b9,0.968704
0x00000000000025ba,0.667648
0x00000000000025bb,1.089536
0x00000000000025bc,0.639744
0x00000000000025bd,0.985344
0x00000000000025be,0.380672
0x00000000000025bf,0.372736
0x00000000000025c0,0.740352
0x00000000000025c1,0.365056
0x00000000000025c2,0.700672
0x00000000000025c3,0.382464
0x00000000000025c4,0.358656
0x00000000000025c5,0.790272
0x00000000000025c6,0.379392
0x00000000000025c7,0.798464
0x00000000000025c8,0.380416
0x00000000000025c9,0.74624
0x00000000000025ca,0.38144
0x00000000000025cb,0.384
