ID,Difference
0x000000000000235d,6.158848
0x000000000000235e,
0x000000000000235f,
0x0000000000002360,6.242816
0x0000000000002361,
0x0000000000002362,6.318848
0x0000000000002363,
0x0000000000002364,
0x0000000000002365,6.390528
0x0000000000002366,
0x0000000000002367,
0x0000000000002368,6.496512
0x0000000000002369,
0x000000000000236a,6.56768
0x000000000000236b,
0x000000000000236c,
0x000000000000236d,6.662144
0x000000000000236e,
0x000000000000236f,6.728704
0x0000000000002370,
0x0000000000002371,
0x0000000000002372,6.83136
0x0000000000002373,
0x0000000000002374,
0x0000000000002375,6.896128
0x0000000000002376,
0x0000000000002377,
0x0000000000002378,6.973184
0x0000000000002379,
0x000000000000237a,
0x000000000000237b,
0x000000000000237c,6.06208
0x000000000000237d,
0x000000000000237e,
0x000000000000237f,6.143232
0x0000000000002380,
0x0000000000002381,6.223616
0x0000000000002382,
0x0000000000002383,
0x0000000000002384,6.311424
0x0000000000002385,
0x0000000000002386,
0x0000000000002387,6.404096
0x0000000000002388,
0x0000000000002389,6.495488
0x000000000000238a,
0x000000000000238b,
0x000000000000238c,6.57792
0x000000000000238d,
0x000000000000238e,6.641664
0x000000000000238f,
0x0000000000002390,
0x0000000000002391,6.74816
0x0000000000002392,
0x0000000000002393,
0x0000000000002394,6.814464
0x0000000000002395,
0x0000000000002396,
0x0000000000002397,6.893568
0x0000000000002398,
0x0000000000002399,
0x000000000000239a,6.967808
0x000000000000239b,
0x000000000000239c,
0x000000000000239d,
0x000000000000239e,6.08512
0x000000000000239f,
0x00000000000023a0,
0x00000000000023a1,6.164736
0x00000000000023a2,
0x00000000000023a3,6.240512
0x00000000000023a4,
0x00000000000023a5,
0x00000000000023a6,6.314496
0x00000000000023a7,
0x00000000000023a8,6.415616
0x00000000000023a9,
0x00000000000023aa,
0x00000000000023ab,6.500096
0x00000000000023ac,
0x00000000000023ad,6.584064
0x00000000000023ae,
0x00000000000023af,
0x00000000000023b0,6.668544
0x00000000000023b1,
0x00000000000023b2,
0x00000000000023b3,6.752512
0x00000000000023b4,
0x00000000000023b5,6.813696
0x00000000000023b6,
0x00000000000023b7,
0x00000000000023b8,
0x00000000000023b9,6.881792
0x00000000000023ba,
0x00000000000023bb,6.977024
0x00000000000023bc,
0x00000000000023bd,
0x00000000000023be,
0x00000000000023bf,
0x00000000000023c0,6.085888
0x00000000000023c1,
0x00000000000023c2,6.168576
0x00000000000023c3,
0x00000000000023c4,
0x00000000000023c5,6.234368
0x00000000000023c6,
0x00000000000023c7,6.337024
0x00000000000023c8,
0x00000000000023c9,
0x00000000000023ca,6.420224
0x00000000000023cb,
0x00000000000023cc,
0x00000000000023cd,6.498304
0x00000000000023ce,
0x00000000000023cf,6.571776
0x00000000000023d0,
0x00000000000023d1,
0x00000000000023d2,6.663936
0x00000000000023d3,
0x00000000000023d4,6.756096
0x00000000000023d5,
0x00000000000023d6,
0x00000000000023d7,6.83392
0x00000000000023d8,
0x00000000000023d9,
0x00000000000023da,6.90816
0x00000000000023db,
0x00000000000023dc,
0x00000000000023dd,6.992128
0x00000000000023de,
0x00000000000023df,
0x00000000000023e0,
0x00000000000023e1,6.090496
0x00000000000023e2,
0x00000000000023e3,
0x00000000000023e4,6.153216
0x00000000000023e5,
0x00000000000023e6,6.25024
0x00000000000023e7,
0x00000000000023e8,
0x00000000000023e9,6.31936
0x00000000000023ea,
0x00000000000023eb,
0x00000000000023ec,6.404864
0x00000000000023ed,
0x00000000000023ee,6.4896
0x00000000000023ef,
0x00000000000023f0,
0x00000000000023f1,6.589696
0x00000000000023f2,
0x00000000000023f3,6.67392
0x00000000000023f4,
0x00000000000023f5,
0x00000000000023f6,6.756864
0x00000000000023f7,
0x00000000000023f8,
0x00000000000023f9,6.820608
0x00000000000023fa,
0x00000000000023fb,
0x00000000000023fc,6.910208
0x00000000000023fd,
0x00000000000023fe,
0x00000000000023ff,6.9952
0x0000000000002400,
0x0000000000002401,
0x0000000000002402,
0x0000000000002403,6.070784
0x0000000000002404,
0x0000000000002405,
0x0000000000002406,6.158848
0x0000000000002407,
0x0000000000002408,6.260224
0x0000000000002409,
0x000000000000240a,
0x000000000000240b,6.345472
0x000000000000240c,
0x000000000000240d,6.411008
0x000000000000240e,
0x000000000000240f,
0x0000000000002410,6.502144
0x0000000000002411,
0x0000000000002412,6.59584
0x0000000000002413,
0x0000000000002414,
0x0000000000002415,6.663168
0x0000000000002416,
0x0000000000002417,
0x0000000000002418,6.738432
0x0000000000002419,
0x000000000000241a,6.845696
0x000000000000241b,
0x000000000000241c,
0x000000000000241d,
0x000000000000241e,6.8928
0x000000000000241f,
0x0000000000002420,6.985216
0x0000000000002421,
0x0000000000002422,
0x0000000000002423,
0x0000000000002424,
0x0000000000002425,6.07744
0x0000000000002426,
0x0000000000002427,6.1824
0x0000000000002428,
0x0000000000002429,
0x000000000000242a,6.264576
0x000000000000242b,
0x000000000000242c,6.350592
0x000000000000242d,
0x000000000000242e,
0x000000000000242f,6.432
0x0000000000002430,
0x0000000000002431,
0x0000000000002432,6.515968
0x0000000000002433,
0x0000000000002434,6.591744
0x0000000000002435,
0x0000000000002436,
0x0000000000002437,6.662656
0x0000000000002438,
0x0000000000002439,6.765824
0x000000000000243a,
0x000000000000243b,
0x000000000000243c,6.841856
0x000000000000243d,
0x000000000000243e,
0x000000000000243f,6.919168
0x0000000000002440,
0x0000000000002441,
0x0000000000002442,6.984192
0x0000000000002443,
0x0000000000002444,
0x0000000000002445,
0x0000000000002446,6.100224
0x0000000000002447,
0x0000000000002448,
0x0000000000002449,6.184704
0x000000000000244a,
0x000000000000244b,6.556416
0x000000000000244c,
0x000000000000244d,
0x000000000000244e,6.645248
0x000000000000244f,
0x0000000000002450,
0x0000000000002451,6.732288
0x0000000000002452,
0x0000000000002453,6.819328
0x0000000000002454,
0x0000000000002455,
0x0000000000002456,6.87616
0x0000000000002457,
0x0000000000002458,6.963456
0x0000000000002459,
0x000000000000245a,
0x000000000000245b,7.052288
0x000000000000245c,
0x000000000000245d,
0x000000000000245e,7.140608
0x000000000000245f,
0x0000000000002460,
0x0000000000002461,6.902528
0x0000000000002462,
0x0000000000002463,
0x0000000000002464,7.302656
0x0000000000002465,
0x0000000000002466,
0x0000000000002467,
0x0000000000002468,6.103552
0x0000000000002469,
0x000000000000246a,
0x000000000000246b,6.191616
0x000000000000246c,
0x000000000000246d,6.254848
0x000000000000246e,
0x000000000000246f,
0x0000000000002470,6.354432
0x0000000000002471,
0x0000000000002472,6.437376
0x0000000000002473,
0x0000000000002474,
0x0000000000002475,6.523648
0x0000000000002476,
0x0000000000002477,6.5856
0x0000000000002478,
0x0000000000002479,
0x000000000000247a,6.69056
0x000000000000247b,
0x000000000000247c,
0x000000000000247d,6.773248
0x000000000000247e,
0x000000000000247f,6.856448
0x0000000000002480,
0x0000000000002481,
0x0000000000002482,
0x0000000000002483,6.903808
0x0000000000002484,
0x0000000000002485,6.989056
0x0000000000002486,
0x0000000000002487,
0x0000000000002488,
0x0000000000002489,
0x000000000000248a,6.092032
0x000000000000248b,
0x000000000000248c,6.176
0x000000000000248d,
0x000000000000248e,
0x000000000000248f,6.26688
0x0000000000002490,
0x0000000000002491,6.360832
0x0000000000002492,
0x0000000000002493,
0x0000000000002494,6.442752
0x0000000000002495,
0x0000000000002496,
0x0000000000002497,6.507008
0x0000000000002498,
0x0000000000002499,6.610688
0x000000000000249a,
0x000000000000249b,
0x000000000000249c,6.69184
0x000000000000249d,
0x000000000000249e,6.777344
0x000000000000249f,
0x00000000000024a0,
0x00000000000024a1,6.842368
0x00000000000024a2,
0x00000000000024a3,
0x00000000000024a4,6.92992
0x00000000000024a5,
0x00000000000024a6,
0x00000000000024a7,7.013888
0x00000000000024a8,
0x00000000000024a9,
0x00000000000024aa,
0x00000000000024ab,6.387968
0x00000000000024ac,
0x00000000000024ad,
0x00000000000024ae,6.179328
0x00000000000024af,
0x00000000000024b0,6.278656
0x00000000000024b1,
0x00000000000024b2,
0x00000000000024b3,6.363136
0x00000000000024b4,
0x00000000000024b5,
0x00000000000024b6,6.435328
0x00000000000024b7,
0x00000000000024b8,6.507776
0x00000000000024b9,
0x00000000000024ba,
0x00000000000024bb,6.595584
0x00000000000024bc,
0x00000000000024bd,6.698752
0x00000000000024be,
0x00000000000024bf,
0x00000000000024c0,6.76096
0x00000000000024c1,
0x00000000000024c2,
0x00000000000024c3,6.864128
0x00000000000024c4,
0x00000000000024c5,
0x00000000000024c6,6.934528
0x00000000000024c7,
0x00000000000024c8,
0x00000000000024c9,7.018496
0x00000000000024ca,
0x00000000000024cb,
0x00000000000024cc,
0x00000000000024cd,6.097408
0x00000000000024ce,
0x00000000000024cf,
0x00000000000024d0,6.201344
0x00000000000024d1,
0x00000000000024d2,6.284544
0x00000000000024d3,
0x00000000000024d4,
0x00000000000024d5,6.36672
0x00000000000024d6,
0x00000000000024d7,6.440704
0x00000000000024d8,
0x00000000000024d9,
0x00000000000024da,6.532608
0x00000000000024db,
0x00000000000024dc,6.616064
0x00000000000024dd,
0x00000000000024de,
0x00000000000024df,6.683392
0x00000000000024e0,
0x00000000000024e1,
0x00000000000024e2,6.77632
0x00000000000024e3,
0x00000000000024e4,6.869504
0x00000000000024e5,
0x00000000000024e6,
0x00000000000024e7,
0x00000000000024e8,6.937088
0x00000000000024e9,
0x00000000000024ea,7.00544
0x00000000000024eb,
0x00000000000024ec,
0x00000000000024ed,
0x00000000000024ee,
0x00000000000024ef,6.096128
0x00000000000024f0,
0x00000000000024f1,6.177024
0x00000000000024f2,
0x00000000000024f3,
0x00000000000024f4,6.284544
0x00000000000024f5,
0x00000000000024f6,6.345984
0x00000000000024f7,
0x00000000000024f8,
0x00000000000024f9,6.454016
0x00000000000024fa,
0x00000000000024fb,
0x00000000000024fc,6.537984
0x00000000000024fd,
0x00000000000024fe,6.62016
0x00000000000024ff,
0x0000000000002500,
0x0000000000002501,6.702848
0x0000000000002502,
0x0000000000002503,6.764288
0x0000000000002504,
0x0000000000002505,
0x0000000000002506,6.871808
0x0000000000002507,
0x0000000000002508,
0x0000000000002509,6.924288
0x000000000000250a,
0x000000000000250b,
0x000000000000250c,7.014912
0x000000000000250d,
0x000000000000250e,
0x000000000000250f,
0x0000000000002510,6.12352
0x0000000000002511,
0x0000000000002512,
0x0000000000002513,6.204672
0x0000000000002514,
0x0000000000002515,6.26944
0x0000000000002516,
0x0000000000002517,
0x0000000000002518,6.364928
0x0000000000002519,
0x000000000000251a,
0x000000000000251b,6.456576
0x000000000000251c,
0x000000000000251d,6.540032
0x000000000000251e,
0x000000000000251f,
0x0000000000002520,6.924288
0x0000000000002521,
0x0000000000002522,6.708224
0x0000000000002523,
0x0000000000002524,
0x0000000000002525,6.782208
0x0000000000002526,
0x0000000000002527,
0x0000000000002528,6.875904
0x0000000000002529,
0x000000000000252a,
0x000000000000252b,6.944768
0x000000000000252c,
0x000000000000252d,
0x000000000000252e,7.0272
0x000000000000252f,
0x0000000000002530,
0x0000000000002531,
0x0000000000002532,6.125056
0x0000000000002533,
0x0000000000002534,
0x0000000000002535,6.189568
0x0000000000002536,
0x0000000000002537,6.597376
0x0000000000002538,
0x0000000000002539,
0x000000000000253a,6.373376
0x000000000000253b,
0x000000000000253c,6.46272
0x000000000000253d,
0x000000000000253e,
0x000000000000253f,6.528512
0x0000000000002540,
0x0000000000002541,6.619136
0x0000000000002542,
0x0000000000002543,
0x0000000000002544,6.713344
0x0000000000002545,
0x0000000000002546,
0x0000000000002547,6.793728
0x0000000000002548,
0x0000000000002549,6.861056
0x000000000000254a,
0x000000000000254b,
0x000000000000254c,
0x000000000000254d,6.948096
0x000000000000254e,
0x000000000000254f,7.02976
0x0000000000002550,
0x0000000000002551,
0x0000000000002552,
0x0000000000002553,
0x0000000000002554,6.4128
0x0000000000002555,
0x0000000000002556,6.501376
0x0000000000002557,
0x0000000000002558,
0x0000000000002559,6.589696
0x000000000000255a,
0x000000000000255b,6.3808
0x000000000000255c,
0x000000000000255d,
0x000000000000255e,6.9696
0x000000000000255f,
0x0000000000002560,
0x0000000000002561,6.526208
0x0000000000002562,
0x0000000000002563,6.619392
0x0000000000002564,
0x0000000000002565,
0x0000000000002566,6.715136
0x0000000000002567,
0x0000000000002568,6.782208
0x0000000000002569,
0x000000000000256a,
0x000000000000256b,6.882304
0x000000000000256c,
0x000000000000256d,
0x000000000000256f,
0x000000000000256f,
0x0000000000002570,
0x0000000000002571,7.035904
0x0000000000002572,
0x0000000000002573,
0x0000000000002574,
0x0000000000002575,6.116608
0x0000000000002576,
0x0000000000002577,
0x0000000000002578,6.213376
0x0000000000002579,
0x000000000000257a,6.300928
0x000000000000257b,
0x000000000000257c,
0x000000000000257d,6.38336
0x000000000000257e,
0x000000000000257f,
0x0000000000002580,6.466304
0x0000000000002581,
0x0000000000002582,6.552576
0x0000000000002583,
0x0000000000002584,
0x0000000000002585,6.612992
0x0000000000002586,
0x0000000000002587,7.022848
0x0000000000002588,
0x0000000000002589,
0x000000000000258a,6.793728
0x000000000000258b,
0x000000000000258c,
0x000000000000258d,
0x000000000000258e,6.869248
0x000000000000258f,
0x0000000000002590,6.954496
0x0000000000002591,
0x0000000000002592,
0x0000000000002593,7.021056
0x0000000000002594,
0x0000000000002595,
0x0000000000002596,
0x0000000000002597,6.13888
0x0000000000002598,
0x0000000000002599,
0x000000000000259a,6.222592
0x000000000000259b,
0x000000000000259c,6.288128
0x000000000000259d,
0x000000000000259e,
0x000000000000259f,6.370048
0x00000000000025a0,
0x00000000000025a1,6.469888
0x00000000000025a2,
0x00000000000025a3,
0x00000000000025a4,6.55488
0x00000000000025a5,
0x00000000000025a6,6.639616
0x00000000000025a7,
0x00000000000025a8,
0x00000000000025a9,6.723328
0x00000000000025aa,
0x00000000000025ab,
0x00000000000025ac,6.800384
0x00000000000025ad,
0x00000000000025ae,
0x00000000000025af,6.876928
0x00000000000025b0,
0x00000000000025b1,
0x00000000000025b2,6.942976
0x00000000000025b3,
0x00000000000025b4,7.03488
0x00000000000025b5,
0x00000000000025b6,
0x00000000000025b7,
0x00000000000025b8,
0x00000000000025b9,6.141184
0x00000000000025ba,
0x00000000000025bb,6.225152
0x00000000000025bc,
0x00000000000025bd,
0x00000000000025be,6.288384
0x00000000000025bf,
0x00000000000025c0,6.383104
0x00000000000025c1,
0x00000000000025c2,
0x00000000000025c3,6.47424
0x00000000000025c4,
0x00000000000025c5,
0x00000000000025c6,6.559744
0x00000000000025c7,
0x00000000000025c8,6.625024
0x00000000000025c9,
0x00000000000025ca,
0x00000000000025cb,6.77376
0x00000000000025cc,
0x00000000000025cd,6.810112
0x00000000000025ce,
0x00000000000025cf,
0x00000000000025d0,
0x00000000000025d1,6.879232
0x00000000000025d2,
0x00000000000025d3,6.965248
0x00000000000025d4,
0x00000000000025d5,
0x00000000000025d6,7.03616
0x00000000000025d7,
0x00000000000025d8,
0x00000000000025d9,
0x00000000000025da,6.144768
0x00000000000025db,
0x00000000000025dc,
0x00000000000025dd,6.210048
0x00000000000025de,
0x00000000000025df,6.311168
0x00000000000025e0,
0x00000000000025e1,
0x00000000000025e2,6.395648
0x00000000000025e3,
0x00000000000025e4,
0x00000000000025e5,6.48064
0x00000000000025e6,
0x00000000000025e7,6.546176
0x00000000000025e8,
0x00000000000025e9,
0x00000000000025ea,6.64192
0x00000000000025eb,
0x00000000000025ec,6.729728
0x00000000000025ed,
0x00000000000025ee,
0x00000000000025ef,6.7904
0x00000000000025f0,
0x00000000000025f1,
0x00000000000025f2,
0x00000000000025f3,6.86208
0x00000000000025f4,
0x00000000000025f5,6.970624
0x00000000000025f6,
0x00000000000025f7,
0x00000000000025f8,7.05152
0x00000000000025f9,
0x00000000000025fa,
0x00000000000025fb,
0x00000000000025fc,6.1632
0x00000000000025fd,
0x00000000000025fe,
0x00000000000025ff,6.231808
0x0000000000002600,
0x0000000000002601,6.306304
0x0000000000002602,
0x0000000000002603,
0x0000000000002604,6.398464
0x0000000000002605,
0x0000000000002606,6.486016
0x0000000000002607,
0x0000000000002608,
0x0000000000002609,6.550784
0x000000000000260a,
0x000000000000260b,6.642688
0x000000000000260c,
0x000000000000260d,
0x000000000000260e,6.734592
0x000000000000260f,
0x0000000000002610,
0x0000000000002611,6.799616
0x0000000000002612,
0x0000000000002613,
0x0000000000002614,6.879232
0x0000000000002615,
0x0000000000002616,
0x0000000000002617,6.970112
0x0000000000002618,
0x0000000000002619,7.056384
0x000000000000261a,
0x000000000000261b,
0x000000000000261c,
0x000000000000261d,
0x000000000000261e,6.13248
0x000000000000261f,
0x0000000000002620,6.227456
0x0000000000002621,
0x0000000000002622,
0x0000000000002623,6.319616
0x0000000000002624,
0x0000000000002625,6.395648
0x0000000000002626,
0x0000000000002627,
0x0000000000002628,6.485248
0x0000000000002629,
0x000000000000262a,
0x000000000000262b,6.559744
0x000000000000262c,
0x000000000000262d,6.652928
0x000000000000262e,
0x000000000000262f,
0x0000000000002630,6.721536
0x0000000000002631,
0x0000000000002632,6.81856
0x0000000000002633,
0x0000000000002634,
0x0000000000002635,
0x0000000000002636,6.889472
0x0000000000002637,
0x0000000000002638,6.972416
0x0000000000002639,
0x000000000000263a,
0x000000000000263b,7.047424
0x000000000000263c,
0x000000000000263d,
0x000000000000263e,
0x000000000000263f,6.134016
0x0000000000002640,
0x0000000000002641,
0x0000000000002642,6.22208
0x0000000000002643,
0x0000000000002644,6.322176
0x0000000000002645,
0x0000000000002646,
0x0000000000002647,7.197952
0x0000000000002648,
0x0000000000002649,
0x000000000000264a,6.774528
0x000000000000264b,
0x000000000000264c,6.863104
0x000000000000264d,
0x000000000000264e,
0x000000000000264f,6.657536
0x0000000000002650,
0x0000000000002651,6.742016
0x0000000000002652,
0x0000000000002653,
0x0000000000002654,6.80832
0x0000000000002655,
0x0000000000002656,
0x0000000000002657,
0x0000000000002658,6.875136
0x0000000000002659,
0x000000000000265a,7.800576
0x000000000000265b,
0x000000000000265c,
0x000000000000265d,
0x000000000000265e,6.357504
0x000000000000265f,
0x0000000000002660,
0x0000000000002661,6.446336
0x0000000000002662,
0x0000000000002663,
0x0000000000002664,6.24256
0x0000000000002665,
0x0000000000002666,6.3104
0x0000000000002667,
0x0000000000002668,
0x0000000000002669,6.701824
0x000000000000266a,
0x000000000000266b,6.765056
0x000000000000266c,
0x000000000000266d,
0x000000000000266e,6.854656
0x000000000000266f,
0x0000000000002670,6.941184
0x0000000000002671,
0x0000000000002672,
0x0000000000002673,6.736896
0x0000000000002674,
0x0000000000002675,
0x0000000000002677,
0x0000000000002677,
0x0000000000002678,
0x0000000000002679,6.896896
0x000000000000267a,
0x000000000000267b,
0x000000000000267c,6.980096
0x000000000000267d,
0x000000000000267e,
0x000000000000267f,
0x0000000000002680,6.078208
0x0000000000002681,
0x0000000000002682,
0x0000000000002683,6.15936
0x0000000000002684,
0x0000000000002685,6.226176
0x0000000000002686,
0x0000000000002687,
0x0000000000002688,6.305024
0x0000000000002689,
0x000000000000268a,6.404352
0x000000000000268b,
0x000000000000268c,
0x000000000000268d,6.475264
0x000000000000268e,
0x000000000000268f,
0x0000000000002690,6.563584
0x0000000000002691,
0x0000000000002692,6.663424
0x0000000000002693,
0x0000000000002694,
0x0000000000002695,6.739712
0x0000000000002696,
0x0000000000002697,6.830848
0x0000000000002698,
0x0000000000002699,
0x000000000000269a,
0x000000000000269b,6.883584
0x000000000000269c,
0x000000000000269d,7.271168
0x000000000000269e,
0x000000000000269f,
0x00000000000026a0,
0x00000000000026a1,
0x00000000000026a2,6.080768
0x00000000000026a3,
0x00000000000026a4,6.164224
0x00000000000026a5,
0x00000000000026a6,
0x00000000000026a7,6.249216
0x00000000000026a8,
0x00000000000026a9,6.323712
0x00000000000026aa,
0x00000000000026ab,
0x00000000000026ac,6.4192
0x00000000000026ad,
0x00000000000026ae,
0x00000000000026af,6.48448
0x00000000000026b0,
0x00000000000026b1,6.584064
0x00000000000026b2,
0x00000000000026b3,
0x00000000000026b4,6.659072
0x00000000000026b5,
0x00000000000026b6,6.750208
0x00000000000026b7,
0x00000000000026b8,
0x00000000000026b9,6.818304
0x00000000000026ba,
0x00000000000026bb,
0x00000000000026bc,
0x00000000000026bd,6.904064
0x00000000000026be,
