ID,Difference
0x00000000000016b8,
0x00000000000016b9,6.3744
0x00000000000016ba,6.445568
0x00000000000016bb,
0x00000000000016bc,6.827776
0x00000000000016bd,
0x00000000000016be,6.636032
0x00000000000016bf,
0x00000000000016c0,6.710272
0x00000000000016c1,6.785536
0x00000000000016c2,
0x00000000000016c3,
0x00000000000016c4,6.867456
0x00000000000016c5,
0x00000000000016c6,5.946112
0x00000000000016c7,7.02976
0x00000000000016c8,
0x00000000000016c9,
0x00000000000016ca,6.135296
0x00000000000016cb,
0x00000000000016cc,6.219008
0x00000000000016cd,6.305024
0x00000000000016ce,
0x00000000000016cf,6.36544
0x00000000000016d0,
0x00000000000016d1,6.471936
0x00000000000016d2,
0x00000000000016d3,6.554112
0x00000000000016d4,6.636544
0x00000000000016d5,
0x00000000000016d6,6.703872
0x00000000000016d7,
0x00000000000016d8,6.803968
0x00000000000016d9,
0x00000000000016da,6.912256
0x00000000000016db,
0x00000000000016dc,6.94912
0x00000000000016dd,
0x00000000000016de,7.33184
0x00000000000016df,
0x00000000000016e0,6.436608
0x00000000000016e1,
0x00000000000016e2,6.589952
0x00000000000016e3,
0x00000000000016e4,6.58176
0x00000000000016e5,
0x00000000000016e6,6.6688
0x00000000000016e7,6.803712
0x00000000000016e8,
0x00000000000016e9,6.55744
0x00000000000016ea,
0x00000000000016eb,6.635264
0x00000000000016ec,6.726656
0x00000000000016ed,
0x00000000000016ee,6.8096
0x00000000000016ef,
0x00000000000016f0,
0x00000000000016f1,6.876672
0x00000000000016f2,
0x00000000000016f3,5.955584
0x00000000000016f4,7.044608
0x00000000000016f5,
0x00000000000016f6,
0x00000000000016f7,6.143488
0x00000000000016f8,
0x00000000000016f9,6.203904
0x00000000000016fa,6.288384
0x00000000000016fb,
0x00000000000016fc,6.391552
0x00000000000016fd,
0x00000000000016fe,6.4768
0x00000000000016ff,6.560256
0x0000000000001700,
0x0000000000001701,6.92352
0x0000000000001702,
0x0000000000001703,6.727936
0x0000000000001704,
0x0000000000001705,6.812416
0x0000000000001706,
0x0000000000001707,6.8736
0x0000000000001708,
0x0000000000001709,6.967296
0x000000000000170a,
0x000000000000170b,7.048704
0x000000000000170c,
0x000000000000170d,6.149632
0x000000000000170e,
0x000000000000170f,6.21312
0x0000000000001710,
0x0000000000001711,6.31296
0x0000000000001712,6.397184
0x0000000000001713,
0x0000000000001714,6.481408
0x0000000000001715,
0x0000000000001716,6.545664
0x0000000000001717,
0x0000000000001718,6.652928
0x0000000000001719,6.732032
0x000000000000171a,
0x000000000000171b,6.809344
0x000000000000171c,
0x000000000000171d,
0x000000000000171e,6.865152
0x000000000000171f,
0x0000000000001720,5.979904
0x0000000000001721,7.04896
0x0000000000001722,
0x0000000000001723,
0x0000000000001724,6.14912
0x0000000000001725,6.214656
0x0000000000001726,
0x0000000000001727,6.317568
0x0000000000001728,
0x0000000000001729,6.402304
0x000000000000172a,
0x000000000000172b,6.467584
0x000000000000172c,6.567168
0x000000000000172d,
0x000000000000172e,6.653184
0x000000000000172f,
0x0000000000001730,6.735616
0x0000000000001731,6.7968
0x0000000000001732,
0x0000000000001733,
0x0000000000001734,6.866176
0x0000000000001735,
0x0000000000001736,7.245568
0x0000000000001737,
0x0000000000001738,6.347264
0x0000000000001739,
0x000000000000173a,6.13632
0x000000000000173b,
0x000000000000173c,6.233344
0x000000000000173d,
0x000000000000173e,6.319104
0x000000000000173f,6.403584
0x0000000000001740,
0x0000000000001741,6.48832
0x0000000000001742,
0x0000000000001743,6.549248
0x0000000000001744,6.637568
0x0000000000001745,
0x0000000000001746,7.01952
0x0000000000001747,
0x0000000000001748,6.816768
0x0000000000001749,
0x000000000000174a,
0x000000000000174b,5.904896
0x000000000000174c,6.973696
0x000000000000174d,
0x000000000000174e,
0x000000000000174f,6.048768
0x0000000000001750,
0x0000000000001751,6.135808
0x0000000000001752,6.226688
0x0000000000001753,
0x0000000000001754,6.320384
0x0000000000001755,
0x0000000000001756,7.013632
0x0000000000001757,6.780672
0x0000000000001758,
0x0000000000001759,6.868992
0x000000000000175a,
0x000000000000175b,6.659072
0x000000000000175c,
0x000000000000175d,6.7456
0x000000000000175e,6.825472
0x000000000000175f,
0x0000000000001760,
0x0000000000001761,6.891008
0x0000000000001762,
0x0000000000001763,6.959616
0x0000000000001764,
0x0000000000001765,6.07744
0x0000000000001766,
0x0000000000001767,6.15936
0x0000000000001768,
0x0000000000001769,6.244864
0x000000000000176a,6.304768
0x000000000000176b,
0x000000000000176c,6.411776
0x000000000000176d,
0x000000000000176e,6.494208
0x000000000000176f,
0x0000000000001770,6.578944
0x0000000000001771,6.643712
0x0000000000001772,
0x0000000000001773,6.747648
0x0000000000001774,
0x0000000000001775,6.830592
0x0000000000001776,
0x0000000000001777,
0x0000000000001778,5.9072
0x0000000000001779,6.982144
0x000000000000177a,
0x000000000000177b,
0x000000000000177c,6.081536
0x000000000000177d,6.165248
0x000000000000177e,
0x000000000000177f,7.013376
0x0000000000001780,
0x0000000000001781,6.62144
0x0000000000001782,
0x0000000000001783,6.710016
0x0000000000001784,6.499584
0x0000000000001785,
0x0000000000001786,6.563072
0x0000000000001787,
0x0000000000001788,6.665984
0x0000000000001789,
0x000000000000178a,6.749952
0x000000000000178b,6.810112
0x000000000000178c,
0x000000000000178d,
0x000000000000178e,7.54176
0x000000000000178f,
0x0000000000001790,6.29248
0x0000000000001791,
0x0000000000001792,6.380288
0x0000000000001793,
0x0000000000001794,7.30368
0x0000000000001795,
0x0000000000001796,6.876416
0x0000000000001797,6.611712
0x0000000000001798,
0x0000000000001799,6.701312
0x000000000000179a,
0x000000000000179b,6.788864
0x000000000000179c,
0x000000000000179d,6.879744
0x000000000000179e,6.673664
0x000000000000179f,
0x00000000000017a0,7.501312
0x00000000000017a1,
0x00000000000017a2,7.185408
0x00000000000017a3,
0x00000000000017a4,7.180032
0x00000000000017a5,
0x00000000000017a6,7.26912
0x00000000000017a7,
0x00000000000017a8,
0x00000000000017a9,6.141696
0x00000000000017aa,6.19776
0x00000000000017ab,
0x00000000000017ac,6.253824
0x00000000000017ad,
0x00000000000017ae,6.338816
0x00000000000017af,
0x00000000000017b0,6.415616
0x00000000000017b1,6.499584
0x00000000000017b2,
0x00000000000017b3,6.58304
0x00000000000017b4,
0x00000000000017b5,6.665472
0x00000000000017b6,6.739456
0x00000000000017b7,
0x00000000000017b8,6.833152
0x00000000000017b9,
0x00000000000017ba,
0x00000000000017bb,6.90688
0x00000000000017bc,
0x00000000000017bd,6.009344
0x00000000000017be,
0x00000000000017bf,6.070016
0x00000000000017c0,
0x00000000000017c1,6.177792
0x00000000000017c2,
0x00000000000017c3,6.259456
0x00000000000017c4,6.342656
0x00000000000017c5,
0x00000000000017c6,6.406912
0x00000000000017c7,
0x00000000000017c8,6.509056
0x00000000000017c9,6.593536
0x00000000000017ca,
0x00000000000017cb,6.671104
0x00000000000017cc,
0x00000000000017cd,6.754816
0x00000000000017ce,
0x00000000000017cf,6.844416
0x00000000000017d0,
0x00000000000017d1,6.891008
0x00000000000017d2,
0x00000000000017d3,6.974976
0x00000000000017d4,
0x00000000000017d5,
0x00000000000017d6,6.109184
0x00000000000017d7,6.178304
0x00000000000017d8,
0x00000000000017d9,6.260992
0x00000000000017da,
0x00000000000017db,6.327296
0x00000000000017dc,6.430208
0x00000000000017dd,
0x00000000000017de,6.514176
0x00000000000017df,
0x00000000000017e0,6.596864
0x00000000000017e1,
0x00000000000017e2,6.66112
0x00000000000017e3,7.060224
0x00000000000017e4,
0x00000000000017e5,6.847232
0x00000000000017e6,
0x00000000000017e7,
0x00000000000017e8,5.932032
0x00000000000017e9,6.995968
0x00000000000017ea,
0x00000000000017eb,
0x00000000000017ec,6.099712
0x00000000000017ed,
0x00000000000017ee,6.182656
0x00000000000017ef,6.248704
0x00000000000017f0,
0x00000000000017f1,6.341632
0x00000000000017f2,
0x00000000000017f3,6.43328
0x00000000000017f4,
0x00000000000017f5,6.516736
0x00000000000017f6,6.580736
0x00000000000017f7,
0x00000000000017f8,6.68544
0x00000000000017f9,
0x00000000000017fa,6.768384
0x00000000000017fb,6.836992
0x00000000000017fc,
0x00000000000017fd,
0x00000000000017fe,6.898944
0x00000000000017ff,
0x0000000000001800,7.00416
0x0000000000001801,
0x0000000000001802,6.096128
0x0000000000001803,
0x0000000000001804,6.183936
0x0000000000001805,
0x0000000000001806,6.262784
0x0000000000001807,
0x0000000000001808,6.3552
0x0000000000001809,6.437888
0x000000000000180a,
0x000000000000180b,6.502912
0x000000000000180c,
0x000000000000180d,6.597632
0x000000000000180e,6.685952
0x000000000000180f,
0x0000000000001810,6.774016
0x0000000000001811,
0x0000000000001812,6.838528
0x0000000000001813,
0x0000000000001814,
0x0000000000001815,5.938176
0x0000000000001816,6.987776
0x0000000000001817,
0x0000000000001818,
0x0000000000001819,6.087936
0x000000000000181a,
0x000000000000181b,6.169088
0x000000000000181c,6.272512
0x000000000000181d,
0x000000000000181e,6.355712
0x000000000000181f,
0x0000000000001820,6.440448
0x0000000000001821,6.523136
0x0000000000001822,
0x0000000000001823,6.60608
0x0000000000001824,
0x0000000000001825,6.691328
0x0000000000001826,
0x0000000000001827,6.757376
0x0000000000001828,6.851072
0x0000000000001829,
0x000000000000182a,
0x000000000000182b,6.928128
0x000000000000182c,
0x000000000000182d,7.010048
0x000000000000182e,
0x000000000000182f,6.097408
0x0000000000001830,
0x0000000000001831,6.187264
0x0000000000001832,
0x0000000000001833,6.278144
0x0000000000001834,6.354176
0x0000000000001835,
0x0000000000001836,6.425344
0x0000000000001837,
0x0000000000001838,6.528512
0x0000000000001839,
0x000000000000183a,6.604544
0x000000000000183b,6.693888
0x000000000000183c,
0x000000000000183d,6.772224
0x000000000000183e,
0x000000000000183f,7.150592
0x0000000000001840,
0x0000000000001841,
0x0000000000001842,6.23744
0x0000000000001843,7.415808
0x0000000000001844,
0x0000000000001845,
0x0000000000001846,6.413568
0x0000000000001847,6.470144
0x0000000000001848,
0x0000000000001849,6.55744
0x000000000000184a,
0x000000000000184b,6.345728
0x000000000000184c,
0x000000000000184d,6.439936
0x000000000000184e,6.530816
0x000000000000184f,
0x0000000000001850,6.613504
0x0000000000001851,
0x0000000000001852,6.676224
0x0000000000001853,
0x0000000000001854,6.761216
0x0000000000001855,6.859264
0x0000000000001856,
0x0000000000001857,
0x0000000000001858,6.935808
0x0000000000001859,
0x000000000000185a,6.022656
0x000000000000185b,
0x000000000000185c,6.09408
0x000000000000185d,
0x000000000000185e,6.18112
0x000000000000185f,
0x0000000000001860,6.26432
0x0000000000001861,6.36032
0x0000000000001862,
0x0000000000001863,6.450176
0x0000000000001864,
0x0000000000001865,6.536192
0x0000000000001866,
0x0000000000001867,6.603008
0x0000000000001868,6.693376
0x0000000000001869,
0x000000000000186a,6.78656
0x000000000000186b,
0x000000000000186c,6.861824
0x000000000000186d,
0x000000000000186e,6.916864
0x000000000000186f,
0x0000000000001870,7.016192
0x0000000000001871,
0x0000000000001872,
0x0000000000001873,6.120704
0x0000000000001874,6.19648
0x0000000000001875,
0x0000000000001876,6.280192
0x0000000000001877,
0x0000000000001878,6.370304
0x0000000000001879,
0x000000000000187a,6.454272
0x000000000000187b,6.514944
0x000000000000187c,
0x000000000000187d,6.600192
0x000000000000187e,
0x000000000000187f,6.686208
0x0000000000001880,6.76992
0x0000000000001881,
0x0000000000001882,6.857728
0x0000000000001883,
0x0000000000001884,
0x0000000000001885,6.932736
0x0000000000001886,
0x0000000000001887,6.039296
0x0000000000001888,
0x0000000000001889,6.12352
0x000000000000188a,
0x000000000000188b,6.189312
0x000000000000188c,
0x000000000000188d,6.284288
0x000000000000188e,6.371584
0x000000000000188f,
0x0000000000001890,6.457088
0x0000000000001891,
0x0000000000001892,6.542336
0x0000000000001893,6.615808
0x0000000000001894,
0x0000000000001895,6.707456
0x0000000000001896,
0x0000000000001897,6.77376
0x0000000000001898,
0x0000000000001899,6.867712
0x000000000000189a,
0x000000000000189b,6.945536
0x000000000000189c,
0x000000000000189d,7.030016
0x000000000000189e,
0x000000000000189f,
0x00000000000018a0,6.113024
0x00000000000018a1,6.192384
0x00000000000018a2,
0x00000000000018a3,6.277376
0x00000000000018a4,
0x00000000000018a5,6.37696
0x00000000000018a6,6.444288
0x00000000000018a7,
0x00000000000018a8,6.523392
0x00000000000018a9,
0x00000000000018aa,6.610432
0x00000000000018ab,
0x00000000000018ac,6.71232
0x00000000000018ad,6.797568
0x00000000000018ae,
0x00000000000018af,6.874112
0x00000000000018b0,
0x00000000000018b1,
0x00000000000018b2,6.94272
0x00000000000018b3,
0x00000000000018b5,
0x00000000000018b5,
0x00000000000018b6,6.124032
0x00000000000018b7,
0x00000000000018b8,6.208256
0x00000000000018b9,6.2976
0x00000000000018ba,
0x00000000000018bb,6.361088
0x00000000000018bc,
0x00000000000018bd,6.457344
0x00000000000018be,
0x00000000000018bf,6.54848
0x00000000000018c0,6.63296
0x00000000000018c1,
0x00000000000018c2,6.69952
0x00000000000018c3,
0x00000000000018c4,6.779136
0x00000000000018c5,
0x00000000000018c6,6.852096
0x00000000000018c7,
0x00000000000018c8,6.954496
0x00000000000018c9,
0x00000000000018ca,7.03616
0x00000000000018cb,
0x00000000000018cc,6.126848
0x00000000000018cd,
0x00000000000018ce,6.221824
0x00000000000018cf,
0x00000000000018d0,6.285568
0x00000000000018d1,
0x00000000000018d2,6.384896
0x00000000000018d3,6.461952
0x00000000000018d4,
0x00000000000018d5,6.550784
0x00000000000018d6,
0x00000000000018d7,6.619136
0x00000000000018d8,6.710528
0x00000000000018d9,
0x00000000000018da,6.803968
0x00000000000018db,
0x00000000000018dc,
0x00000000000018dd,6.872576
0x00000000000018de,
0x00000000000018df,5.952768
0x00000000000018e0,7.031296
0x00000000000018e1,
0x00000000000018e2,
0x00000000000018e3,6.138368
0x00000000000018e4,
0x00000000000018e5,6.505984
0x00000000000018e6,6.598144
0x00000000000018e7,
0x00000000000018e8,6.380032
0x00000000000018e9,
0x00000000000018ea,6.472448
0x00000000000018eb,6.539264
0x00000000000018ec,
0x00000000000018ed,6.639872
0x00000000000018ee,
0x00000000000018ef,7.518208
0x00000000000018f0,
0x00000000000018f1,6.806016
0x00000000000018f2,
0x00000000000018f3,6.860544
0x00000000000018f4,
0x00000000000018f5,7.54304
0x00000000000018f6,
0x00000000000018f7,7.345408
0x00000000000018f8,
0x00000000000018f9,6.414848
0x00000000000018fa,
0x00000000000018fb,6.505472
0x00000000000018fc,
0x00000000000018fd,6.30272
0x00000000000018fe,6.366464
0x00000000000018ff,
0x0000000000001900,6.46656
0x0000000000001901,
0x0000000000001902,6.559488
0x0000000000001903,
0x0000000000001904,6.64064
0x0000000000001905,6.726656
0x0000000000001906,
0x0000000000001907,6.791936
0x0000000000001908,
0x0000000000001909,
0x000000000000190a,6.858496
0x000000000000190b,
0x000000000000190c,5.960448
0x000000000000190d,7.0464
0x000000000000190e,
0x000000000000190f,
0x0000000000001910,6.127872
0x0000000000001911,6.229248
0x0000000000001912,
0x0000000000001913,6.313984
0x0000000000001914,
0x0000000000001915,6.394624
0x0000000000001916,
0x0000000000001917,6.46144
0x0000000000001918,7.168
0x0000000000001919,
0x000000000000191a,6.93504
0x000000000000191b,
0x000000000000191c,7.020288
0x000000000000191d,
0x000000000000191e,6.797568
0x000000000000191f,
0x0000000000001920,6.8736
0x0000000000001921,
0x0000000000001922,6.966016
0x0000000000001923,
0x0000000000001924,6.050304
0x0000000000001925,
0x0000000000001926,6.149376
0x0000000000001927,
0x0000000000001928,6.232576
0x0000000000001929,
0x000000000000192a,6.316032
0x000000000000192b,6.6944
0x000000000000192c,
0x000000000000192d,6.4832
0x000000000000192e,
0x000000000000192f,6.55744
0x0000000000001930,
0x0000000000001931,6.647808
0x0000000000001932,6.714112
0x0000000000001933,
0x0000000000001934,6.812416
0x0000000000001935,
0x0000000000001936,
0x0000000000001937,5.901312
0x0000000000001938,6.967808
0x0000000000001939,
0x000000000000193a,
0x000000000000193b,6.067712
0x000000000000193c,
0x000000000000193d,6.144256
0x000000000000193e,6.235904
0x000000000000193f,
0x0000000000001940,6.303744
0x0000000000001941,
0x0000000000001942,6.404864
0x0000000000001943,
0x0000000000001944,6.478592
0x0000000000001945,6.570752
0x0000000000001946,
0x0000000000001947,6.637568
0x0000000000001948,
0x0000000000001949,6.737408
0x000000000000194a,6.81472
0x000000000000194b,
0x000000000000194c,
0x000000000000194d,6.89152
0x000000000000194e,
0x000000000000194f,6.951168
0x0000000000001950,
0x0000000000001951,6.072832
0x0000000000001952,
0x0000000000001953,6.14784
0x0000000000001954,
0x0000000000001955,6.21952
0x0000000000001956,
0x0000000000001957,6.299904
0x0000000000001958,6.404096
0x0000000000001959,
0x000000000000195a,6.508032
0x000000000000195b,
0x000000000000195c,6.552576
0x000000000000195d,6.641664
0x000000000000195e,
0x000000000000195f,6.734592
0x0000000000001960,
0x0000000000001961,6.824192
0x0000000000001962,
0x0000000000001963,
0x0000000000001964,5.89056
0x0000000000001965,6.97728
0x0000000000001966,
0x0000000000001967,
0x0000000000001968,6.074112
0x0000000000001969,
0x000000000000196a,6.160384
0x000000000000196b,6.22592
0x000000000000196c,
0x000000000000196d,6.325504
0x000000000000196e,
0x000000000000196f,6.403584
0x0000000000001970,6.471936
0x0000000000001971,
0x0000000000001972,6.555136
0x0000000000001973,
0x0000000000001974,6.659328
0x0000000000001975,
0x0000000000001976,6.74432
0x0000000000001977,6.809344
0x0000000000001978,
0x0000000000001979,
0x000000000000197a,6.898432
0x000000000000197b,
0x000000000000197c,6.973184
0x000000000000197d,
0x000000000000197e,6.080512
0x000000000000197f,
0x0000000000001980,6.144512
0x0000000000001981,
0x0000000000001982,6.248704
0x0000000000001983,6.322432
0x0000000000001984,
0x0000000000001985,6.413312
0x0000000000001986,
0x0000000000001987,6.480384
0x0000000000001988,
0x0000000000001989,6.581504
0x000000000000198a,6.657792
0x000000000000198b,
0x000000000000198c,6.74944
0x000000000000198d,
0x000000000000198e,6.829824
0x000000000000198f,
0x0000000000001990,6.902528
0x0000000000001991,
0x0000000000001992,6.98496
0x0000000000001993,
0x0000000000001994,
0x0000000000001995,6.062848
0x0000000000001996,6.168064
0x0000000000001997,
0x0000000000001998,6.249472
0x0000000000001999,
0x000000000000199a,6.333696
0x000000000000199b,
0x000000000000199c,6.4
0x000000000000199d,6.503168
0x000000000000199e,
0x000000000000199f,6.5856
0x00000000000019a0,
0x00000000000019a1,6.952192
0x00000000000019a2,7.039232
0x00000000000019a3,
0x00000000000019a4,7.294464
0x00000000000019a5,
0x00000000000019a6,
0x00000000000019a7,7.201792
0x00000000000019a8,
0x00000000000019a9,6.304
0x00000000000019aa,
0x00000000000019ab,6.36032
0x00000000000019ac,
0x00000000000019ad,6.151424
0x00000000000019ae,
0x00000000000019af,6.247424
0x00000000000019b0,6.32064
0x00000000000019b1,
0x00000000000019b2,6.414592
0x00000000000019b3,
0x00000000000019b4,6.504192
0x00000000000019b5,6.566656
0x00000000000019b6,
0x00000000000019b7,6.650112
0x00000000000019b8,
0x00000000000019b9,6.75712
0x00000000000019ba,
0x00000000000019bb,6.830848
0x00000000000019bc,
0x00000000000019bd,6.908672
0x00000000000019be,
0x00000000000019bf,6.976
0x00000000000019c0,
0x00000000000019c1,
0x00000000000019c2,6.090496
0x00000000000019c3,6.168576
