Second,Jitter,Loss,Bitrate
0.00,0.341,0.00%,29.9
10.00,0.292,0.00%,30.0
20.00,0.215,0.03%,30.0
30.00,0.263,0.00%,30.0
40.00,0.246,0.00%,30.0
50.00,0.271,0.05%,30.0
60.00,0.312,0.00%,30.0
70.00,0.283,0.00%,30.0
80.00,0.225,0.00%,30.0
90.00,0.260,0.00%,30.0
100.00,0.293,0.00%,30.0
110.00,0.339,0.00%,30.0
120.00,0.281,0.05%,30.0
130.00,0.292,0.00%,30.0
140.00,0.269,0.00%,30.0
150.00,0.265,0.00%,30.0
160.00,0.255,0.05%,30.0
170.00,0.239,0.00%,30.0
180.00,0.304,0.00%,30.0
190.00,0.297,0.00%,30.0
200.00,0.305,0.00%,30.0
210.00,0.258,0.00%,30.0
220.00,0.266,0.00%,30.0
230.00,0.292,0.00%,30.0
240.00,0.265,0.00%,30.0
250.00,0.283,0.00%,30.0
260.00,0.278,0.00%,30.0
270.00,0.256,0.00%,30.0
280.00,0.295,0.00%,30.0
290.00,0.279,0.00%,30.0
300.00,0.279,0.00%,29.9
