Second,Jitter,Loss,Bitrate
0.00,0.378,52.32%,52.2
10.00,0.260,52.29%,52.5
20.00,0.314,52.29%,52.5
30.00,0.330,52.29%,52.5
40.00,0.335,52.32%,52.5
50.00,0.361,52.29%,52.5
60.00,0.383,52.29%,52.5
70.00,0.333,52.31%,52.5
80.00,0.433,52.29%,52.5
90.00,0.311,52.29%,52.5
100.00,0.327,52.29%,52.5
110.00,0.368,56.71%,47.6
120.00,0.323,52.29%,52.5
130.00,0.333,52.29%,52.5
140.00,0.346,52.29%,52.5
150.00,0.370,52.29%,52.5
160.00,0.304,52.29%,52.5
170.00,0.302,52.29%,52.5
180.00,0.365,52.33%,52.4
190.00,0.318,52.29%,52.5
200.00,0.309,52.29%,52.5
210.00,0.365,52.29%,52.5
220.00,0.288,52.30%,52.5
230.00,0.313,52.29%,52.5
240.00,0.295,52.29%,52.5
250.00,0.398,52.33%,52.4
260.00,0.294,52.29%,52.5
270.00,0.280,52.29%,52.5
280.00,0.268,52.29%,52.5
290.00,0.316,52.32%,52.5
300.00,0.278,52.24%,52.5
