Second,Jitter,Loss,Bitrate
0.00,0.480,47.51%,26.1
10.00,0.474,47.52%,26.2
20.00,0.464,47.52%,26.2
30.00,0.481,47.53%,26.2
40.00,0.473,47.52%,26.2
50.00,0.480,47.52%,26.2
60.00,0.449,47.52%,26.2
70.00,0.477,47.52%,26.2
80.00,0.481,47.52%,26.2
90.00,0.472,47.55%,26.2
100.00,0.490,47.52%,26.2
110.00,0.485,47.52%,26.2
120.00,0.473,47.52%,26.2
130.00,0.445,47.52%,26.2
140.00,0.479,47.52%,26.2
150.00,0.439,47.52%,26.2
160.00,0.488,47.52%,26.2
170.00,0.482,47.52%,26.2
180.00,0.494,47.52%,26.2
190.00,0.486,47.54%,26.2
200.00,0.500,47.52%,26.2
210.00,0.476,47.52%,26.2
220.00,0.454,47.52%,26.2
230.00,0.484,47.52%,26.2
240.00,0.510,47.52%,26.2
250.00,0.495,47.52%,26.2
260.00,0.456,47.52%,26.2
270.00,0.488,47.54%,26.2
280.00,0.547,47.52%,26.2
290.00,0.478,47.52%,26.2
300.00,0.478,48.02%,26.1
